name,address,category,lat,lon
세종새나루어린이집,세종특별자치시  집현서2로 84 새나루마을11단지 관리동,돌봄시설,36.4971580765679,127.323009953789
세종새롬어린이집,"세종특별자치시  새롬중앙로 44 새롬동 2-2생활권, 복합커뮤니티센터내 1층",돌봄시설,36.4852295279661,127.251875612654
세종새싹어린이집,세종특별자치시  다정중앙로 77 가온마을6단지 관리동,돌봄시설,36.4978774175673,127.248321341118
세종소담어린이집,세종특별자치시  소담1로 17,돌봄시설,36.4841533026649,127.301672003758
세종솔솔어린이집,세종특별자치시  산울2로 10 산울마을6단지 관리동 내,돌봄시설,36.5296440869953,127.262334403956
세종시육아종합지원센터,"세종특별자치시  도움1로 116 종촌동, 종촌종합복지센터 1층",돌봄시설,36.5027659068465,127.246501217705
세종아란어린이집,세종특별자치시  새롬중앙로 20 새뜸마을 8단지 관리동,돌봄시설,36.4836135065727,127.253692829799
세종아이랑어린이집,세종특별자치시  보람1길 12 호려울마을2단지 관리동,돌봄시설,36.4755849803905,127.283829065116
세종아이사랑어린이집,세종특별자치시  남세종로 490 보람동 700-89,돌봄시설,36.4756380317505,127.285991846284
세종어울림어린이집,세종특별자치시  시청대로 642 새나루마을9단지 관리동,돌봄시설,36.4929200559595,127.322869251507
세종에듀시티어린이집,세종특별자치시  달빛로 109 범지기마을4단지 관리동,돌봄시설,36.5093676126586,127.24783738961
세종영재어린이집,세종특별자치시  조치원읍 평안로 36-26,돌봄시설,,
세종이편한어린이집,세종특별자치시  조치원읍 섭골길 59 관리동,돌봄시설,36.6153494373673,127.286059935699
세종자연어린이집,세종특별자치시  마음안1로 167 가락마을 17단지 관리동,돌봄시설,36.5184516322314,127.237320646385
세종자이더시티어린이집,세종특별자치시  산울3로 45,돌봄시설,36.5304459079859,127.258423595246
세종자이어린이집,세종특별자치시  조치원읍 도원로 16 관리동 1층,돌봄시설,36.5911922896369,127.291135680237
세종정희어린이집,세종특별자치시  금남면 성덕영곡길 11-68,돌봄시설,36.4557883812403,127.281814080866
세종큰솔어린이집,세종특별자치시  새롬남로 102 새뜸마을12단지 관리동,돌봄시설,36.4851427480972,127.256863141229
세종푸르니어린이집,세종특별자치시  남세종로 254 한국개발연구원,돌봄시설,36.4828599484908,127.310356861306
세종하늘숲어린이집,세종특별자치시  집현서로 16 새나루마을 8단지 관리동,돌봄시설,36.4901402208978,127.321783641479
세종하늘어린이집,세종특별자치시  국세청로 45 나릿재마을 3단지 관리동,돌봄시설,36.4898544712085,127.262730617953
세종하늘채어린이집,세종특별자치시  집현서로 15 새나루마을2단지 관리동,돌봄시설,36.488136403993,127.321919876415
세종해들숲어린이집,세종특별자치시  대평1길 38 해들마을3단지 관리동,돌봄시설,36.4711966274927,127.277691084336
세종해밀어린이집,"세종특별자치시  해밀3로 90 관리동 (해밀동, 해밀마을2단지)",돌봄시설,36.5302332317759,127.268421934491
세종해솔어린이집,세종특별자치시  마음안로 101 가락마을 12단지 관리동,돌봄시설,36.5109289764153,127.231916043818
세종햇살어린이집,세종특별자치시  집현북로 52 새나루마을12단지 관리동,돌봄시설,36.5016397061701,127.325129592904
세종호려울어린이집,세종특별자치시  남세종로 441 호려울마을 5단지 관리동,돌봄시설,36.4769246468113,127.290456391507
소담꿈어린이집,세종특별자치시  소담8로 22 관리동,돌봄시설,36.4875250089079,127.30005248209
소담별어린이집,세종특별자치시  남세종로 302 새샘마을6단지 관리동(소담동),돌봄시설,36.4846830109643,127.301846919306
소담하랑어린이집,"세종특별자치시  한누리대로 2023 소담동 3-3생활권, 복합커뮤니티센터 내 1층",돌봄시설,36.4840531894758,127.300348100176
소화어린이집,"세종특별자치시  시청대로 500 414동 102호(반곡동, 수루배마을4단지)",돌봄시설,36.4988957058191,127.313816875865
솔비타어린이집,세종특별자치시  도움8로 11-20 ,돌봄시설,36.5081149279511,127.263923902828
수루배반곡어린이집,세종특별자치시  시청대로 598 수루배마을6단지 관리동,돌봄시설,36.493940941487,127.318320399076
수루배숲어린이집,세종특별자치시  시청대로 500 수루배마을4단지 관리동,돌봄시설,36.4988957058191,127.313816875865
수자인어린이집,세종특별자치시  절재로 13 범지기마을1단지 관리동,돌봄시설,36.51042040047,127.242103596946
슬기로운어린이집,세종특별자치시  산울3로 45 산울마을 2단지 210동 101호,돌봄시설,36.5304459079859,127.258423595246
신흥푸르지오어린이집,세종특별자치시 조치원읍 도원1로16 관리동1층 관리동1층,돌봄시설,36.591854059277,127.289890254372
씩씩한병아리어린이집,"세종특별자치시  새롬중앙로 19 511동101호(새롬동, 새뜸마을5단지)",돌봄시설,36.4835905851459,127.252347931377
아기기린어린이집,세종특별자치시  도움1로 105  526동 102호,돌봄시설,36.5015097318766,127.245609967589
