name,lat,lon,category
써클라운지,37.2536118895,127.4895917838,음식점
쑤니푸드,37.2698686643,127.4436228748,음식점
씨얌,37.2816787486,127.4460894427,음식점
씨케이푸드랩,37.2064539022,127.3564940083,음식점
아구마트,37.1298748591,127.6038564871,음식점
아궁이 생고기,37.2843558535,127.4459747218,음식점
아그라다,37.253341604,127.4912720195,음식점
아내의아지트,37.2819758743,127.4453559807,음식점
아담(adam),37.1221980046,127.6281498851,음식점
아라,37.309626,127.4006331,음식점
아라마크(주)H1cc,37.1882658158,127.4033420252,음식점
아란치아S,37.2807044065,127.4442965255,음식점
아리 돈가스&국수,37.2140136991,127.361517665,음식점
아리랑정육식당,37.3086749763,127.4027479989,음식점
아리랑집,37.1165744,127.6293409,음식점
아리묵밥집,37.2928465339,127.4448968237,음식점
아리솔밭가든,37.2906346802,127.4505142261,음식점
아리아펫,37.2794395,127.3904727,음식점
아리참숯구이,37.2951069968,127.4406641514,음식점
아리토종순대국,37.2969812572,127.4393876992,음식점
아메리칸 디어,37.2789555417,127.4439819654,음식점
아모르컨벤션웨딩,37.2531386864,127.4425351446,음식점
아모르컨벤션웨딩 1,37.2531386864,127.4425351446,음식점
아모르컨벤션웨딩 3,37.2531386864,127.4425351446,음식점
아모르컨벤션웨딩 4,37.2531386864,127.4425351446,음식점
아모르컨벤션웨딩 5,37.2531386864,127.4425351446,음식점
아모르컨벤션웨딩2,37.2531386864,127.4425351446,음식점
아모르파티,37.2940076935,127.4122893659,음식점
아미가삼겹살,37.2519894872,127.4911368599,음식점
아미떡볶이,37.2022706347,127.4607166538,음식점
아바이함흥냉면,37.2790781795,127.4369091036,음식점
아베크,37.2538462526,127.4895691984,음식점
아비꼬 이천로데오점,37.2807224133,127.4442513899,음식점
아우성,37.2480834001,127.3585687621,음식점
아이샤(AISHA),37.2128381242,127.3583528143,음식점
아이성,37.2131703,127.3614734,음식점
아이엠 SEAFOOD,37.2518363589,127.4927606614,음식점
아이온,37.2802151531,127.4392206583,음식점
아재대패,37.2825208505,127.4552037693,음식점
아젤리아(메종) 1층,37.1542659198,127.4314045964,음식점
아줌마네 삼겹살,37.3258751057,127.4762514891,음식점
아지매,37.2837959615,127.4437753191,음식점
아지트포차,37.1177981232,127.6290092086,음식점
아쿠아바,37.1947290075,127.4459485076,음식점
아포스타 주식회사,37.2848312419,127.4006127017,음식점
안가네식당,37.2235143199,127.4962238909,음식점
안동갈비국밥 이천창전점,37.2792087947,127.4458317561,음식점
안동한우촌,37.3022305189,127.4033881901,음식점
안성순 해장국,37.2338359,127.5228733,음식점
안성식당,37.2574844576,127.4695067057,음식점
안스게장 이천쌀밥,37.2408118909,127.5108913255,음식점
안씨네 주막,37.2784208359,127.4381955994,음식점
안옥화음식갤러리,37.3221527,127.4233534,음식점
안주 타이어보다 싸다,37.3400200732,127.4921651548,음식점
안주가 이천점,37.278974718,127.4464636218,음식점
안주빨,37.2841042817,127.4478024377,음식점
안평당구클럽,37.244636,127.4187974,음식점
안평맛짜장,37.2464525351,127.4161330694,음식점
안흥골,37.2817257121,127.4504212102,음식점
안흥정육식당,37.2751552559,127.4522528391,음식점
알바라카,37.1683732646,127.4800742573,음식점
알짜배기,37.3179609487,127.4695725209,음식점
알찬집,37.2817564072,127.4389486813,음식점
알콜's 162,37.2808035392,127.4442513301,음식점
암파스타레 이천,37.2726021292,127.4743620187,음식점
애련정로,37.2821671986,127.4499471271,음식점
앵커맨(사동점),37.244237615,127.4946781626,음식점
야!!곱창,37.2335199293,127.4956146204,음식점
야미박스,37.2784414,127.4487619,음식점
야반,37.2901851,127.4257467,음식점
야타이,37.2807738,127.4418749,음식점
약속반점,37.2237847952,127.4986586505,음식점
약속반점,37.1817962534,127.513552854,음식점
얌샘김밥 이천이마트점,37.2939790459,127.459112025,음식점
얌얌맛집,37.2773429685,127.4459910142,음식점
양식(하),37.2627442492,127.408479871,음식점
양우소곱창,37.2790474891,127.4479412938,음식점
양중반점,37.1169019293,127.6324408366,음식점
양찬하루 이천하이닉스점,37.2528096841,127.4901106095,음식점
양촌오리,37.278212,127.4402363,음식점
양탄집,37.2518723221,127.4913736755,음식점
양평뚝배기해장국,37.2769137,127.3995251,음식점
"양평보리밥,묵집",37.281919531,127.4406632251,음식점
양평칼국수,37.1151301,127.6315342,음식점
양평해장국,37.0957514906,127.5572895783,음식점
양평해장국,37.237651308,127.3638420093,음식점
양평해장국,37.279314766,127.4636659487,음식점
양평해장국,37.2802434711,127.4417587504,음식점
양평해장국,37.2444190716,127.4365997519,음식점
양평해장국 무촌점,37.2825646163,127.4865306855,음식점
양평해장국(관고점),37.2807985572,127.4326852562,음식점
양평해장국(송정점),37.2982066622,127.4384276446,음식점
양평해장국(장호원),37.1425033571,127.5935370504,음식점
양푼이동태탕,37.1659845906,127.4805704788,음식점
어귀(魚貴),37.2813110304,127.4503312368,음식점
어사랑,37.2497387444,127.3558819913,음식점
어야디야,37.2298485769,127.3668772022,음식점
어우랑 나물촌,37.1491800287,127.6258418485,음식점
어죽이네 철렵국,37.2510760365,127.4717757969,음식점
어향미가 생선구이,37.3012606712,127.4079818746,음식점
"언니네 닭갈비,부대찌개",37.1180402277,127.6301802843,음식점
언니네 술창고,37.2494272756,127.4754072569,음식점
얼쑤,37.284051,127.4886568,음식점
엄마 묵은지,37.2802151531,127.4392206583,음식점
엄마김치,37.2783767275,127.4618164415,음식점
엄마네 집밥,37.256979865,127.445058284,음식점
엄마네식당,37.2977442,127.4025217,음식점
엄마만두,37.3073775,127.4020989,음식점
엄마분식,37.2815195515,127.4400187194,음식점
엄마손만두,37.3399358,127.4920633,음식점
엄마손보리밥,37.2781057,127.4494026,음식점
엄마손식당,37.2632558365,127.480974082,음식점
엄마의부엌,37.2911645057,127.5073108584,음식점
엄마집밥,37.2518723221,127.4913736755,음식점
엄지네 식당,37.2227794167,127.4264280304,음식점
엄지장수촌,37.2313042,127.3686133,음식점
엄지푸드,37.1192309312,127.6294281328,음식점
엉구막창,37.2495894315,127.4749448906,음식점
에바다,37.2848524828,127.4478921705,음식점
에바돈가츠 이천점,37.2751552559,127.4522528391,음식점
에버뉴469,37.2781584887,127.4497412629,음식점
에베레스트커리월드,37.2801285355,127.4465192071,음식점
에셀나무,37.3385149875,127.497730897,음식점
에어라인 홀덤펍,37.2808037298,127.4446574313,음식점
에이치푸드,37.244237615,127.4946781626,음식점
에이케이홀덤펍,37.2789026519,127.4465651957,음식점
에프앤비 히어로,37.2542491481,127.3513289202,음식점
에프엔디 이음,37.2755591738,127.448180572,음식점
엔분의일,37.1179627079,127.6326153543,음식점
엘다라인,37.1301456476,127.503771525,음식점
엘리팝 장호원점,37.1159818328,127.6158365018,음식점
엘리팝(이천갈산점),37.2844317618,127.4550559819,음식점
"여기,술집",37.2841847825,127.4464035258,음식점
여기가좋겠네,37.2277481369,127.3667343497,음식점
여수밤바다,37.2789028598,127.4470276882,음식점
여여로,37.2965790598,127.4037564726,음식점
여우비,37.2767471,127.448876,음식점
여우애김밥 이천점,37.2813173742,127.4443299158,음식점
역북집 이천갈산점,37.2809262214,127.4575059594,음식점
역북집 이천마장점,37.2520907432,127.355336249,음식점
역전국밥 이천점,37.279407257,127.4461700254,음식점
역전국밥 하이닉스점,37.2519894872,127.4911368599,음식점
역전우동0410 이천로데오점,37.2801547008,127.4446127845,음식점
역전우동0410 이천하이닉스점,37.2540176213,127.4907983243,음식점
역전할머니맥주 이천중리점,37.2793343635,127.4444780211,음식점
역전할머니맥주 이천하이닉스점,37.2529684,127.4902042,음식점
연경이네 밥상,37.2878407355,127.4597358371,음식점
연꽃치 이천로데오점,37.2801285355,127.4465192071,음식점
연랑,37.2801285355,127.4465192071,음식점
연서포차,37.2837907249,127.4884708061,음식점
연위,37.279200342,127.4470726012,음식점
연위양꼬치,37.279200342,127.4470726012,음식점
연이네마라탕,37.2115675294,127.3586820273,음식점
연일식당,37.2787048427,127.4476820833,음식점
연참치,37.2888007596,127.4470187616,음식점
연촌염소탕,37.2905469,127.445078,음식점
연탄불고기,37.2806869213,127.4410174521,음식점
열두달제주흑돼지,37.2810548361,127.4419724572,음식점
열린공간,37.2799840399,127.4459214443,음식점
열정국밥,37.2561552486,127.3546631395,음식점
열정국밥 이천관고점,37.281665686,127.4378319631,음식점
염소마을,37.2399732573,127.4860083659,음식점
영길포차,37.2479483378,127.358693047,음식점
영빈관,37.0936882,127.5451751,음식점
영숙마차,37.2844286757,127.4475540287,음식점
영신포차,37.2792441918,127.4444104052,음식점
영심이치킨,37.3407592755,127.493158559,음식점
영씨니어카페,37.2811805581,127.4410135054,음식점
영옥,37.2827923958,127.4582832917,음식점
영원치킨 피자,37.2286868954,127.431867066,음식점
영이네칼국수&카페,37.1744758921,127.4802866855,음식점
영짜장,37.1843185032,127.4757213047,음식점
영짬뽕,37.2396386,127.362782,음식점
영푸드,37.256748943,127.4917114297,음식점
예담골,37.2792975851,127.4414942508,음식점
예담한식부페,37.2359393897,127.3644989743,음식점
예산영주네생막창,37.2801620772,127.4391877402,음식점
예원감자탕,37.2798315128,127.4475008163,음식점
예촌고기마을,37.2431062,127.4759065,음식점
옐로우 치킨,37.2516800485,127.3586071445,음식점
옐로우 치킨,37.2870383993,127.3798066751,음식점
옛골,37.2817986,127.4449366,음식점
옛날동지팥죽전문점,37.0928811355,127.5452583046,음식점
옛날로타리갈비,37.2786583927,127.4446477217,음식점
옛날맛 손두부,37.2560866827,127.4672631643,음식점
옛날밥집,37.1148320699,127.6116025241,음식점
옛날부뚜막통닭,37.2537735,127.4894317,음식점
옛날순대국,37.281770578,127.449936109,음식점
옛날전통추어탕,37.1173754,127.6278061,음식점
옛날집,37.2539609968,127.3515662946,음식점
옛날통닭,37.2815668621,127.438463764,음식점
옛날통닭,37.1714812,127.4809318,음식점
옛집염소탕,37.2690805409,127.4348759753,음식점
옛통,37.3034360635,127.4697083392,음식점
오! 백년짬뽕,37.2736769004,127.3533661573,음식점
오가,37.3115177,127.4007672,음식점
오가네 소머리 국밥,37.2922006736,127.5125572267,음식점
오가네빈대떡,37.2812724629,127.4446683688,음식점
오가면옥,37.2752966,127.446432,음식점
오강적(푸줏간),37.2504727987,127.4748994938,음식점
오고집,37.2780009598,127.445922863,음식점
오늘 도마순대국 이천하이닉스점,37.253512729,127.4895241383,음식점
오늘도 막창,37.2842447,127.44618,음식점
오늘도감자탕,37.2867680938,127.4598040975,음식점
오늘손칼국수&찜,37.2478829298,127.4413777403,음식점
오늘애한끼,37.2612892026,127.4728884771,음식점
오늘은 닭이랑,37.2974133093,127.4381913468,음식점
오늘은 사태삼겹,37.2219047415,127.42593292,음식점
오늘은국수,37.262324,127.3694396,음식점
오늘은술요일,37.2493617,127.4752919,음식점
오늘의 맛집,37.2805224572,127.4630674989,음식점
오늘의 집밥,37.2539609968,127.3515662946,음식점
오늘의밥상,37.2819530928,127.4358801543,음식점
오늘하루과일도시락,37.2483391127,127.4980154975,음식점
오늘한잔,37.280121083,127.4500951284,음식점
오대산 송어횟집,37.2341118,127.5236528,음식점
오도치,37.2785700379,127.448607158,음식점
오동추야,37.2902085922,127.4521530723,음식점
오동추야,37.2902085922,127.4521530723,음식점
오떡하지,37.2810990986,127.4403480113,음식점
오뚜기스넥,37.2773344789,127.4471528681,음식점
오뚱탕,37.1182709,127.6305588,음식점
오렌지보틀,37.2792087947,127.4458317561,음식점
오렌지하우스,37.2163177392,127.3511441547,음식점
오름,37.2794696475,127.4446358473,음식점
오리가,37.2795251,127.4334898,음식점
오리랑돼지,37.253080152,127.4906856737,음식점
오리먹는날,37.3066096712,127.4014078099,음식점
오리먹음돼지,37.1835449948,127.4864130953,음식점
오마이밥,37.2517481081,127.4911770546,음식점
오모가리 해물순두부,37.3109095393,127.4016617523,음식점
오미가해오름,37.2282896511,127.367330853,음식점
오백애,37.2955650587,127.4578362104,음식점
오병이어,37.2538462526,127.4895691984,음식점
오봉도시락,37.116791,127.627565,음식점
오봉자(하이닉스점),37.2532243197,127.489986514,음식점
오봉집 이천하이닉스점,37.2518363589,127.4927606614,음식점
오븐마루 장호원점,37.1142501277,127.6168243773,음식점
오븐숯불민족 두마리치킨,37.2365972214,127.3643286869,음식점
오븐에빠진닭,37.2793170194,127.4459557626,음식점
"오사카오지상치즈케이크,뱅커33",37.2441294783,127.4954448789,음식점
오사케,37.2528096841,127.4901106095,음식점
오성족발 이천점,37.2772988619,127.4481455393,음식점
오스테리아 브니엘,37.2682670301,127.4486254397,음식점
오오이오,37.1192483933,127.6299459649,음식점
오월에윤,37.3373761,127.4584309,음식점
오월의그린,37.159502373,127.475109803,음식점
오육점,37.2804161279,127.4446577151,음식점
오윤,37.3373761,127.4584309,음식점
오일레(OILLE),37.2530906073,127.3623144617,음식점
오천리 양꼬치,37.248055521,127.3578697206,음식점
오천향토골오리,37.248055521,127.3578697206,음식점
오초 오늘의초밥 이천점,37.2529184413,127.3540378773,음식점
오케이포차,37.2813285,127.4477641,음식점
오크,37.2495894315,127.4749448906,음식점
오크통,37.2495894315,127.4749448906,음식점
오튀당,37.2817414008,127.4451192548,음식점
오휘네식당,37.281814153,127.4465180144,음식점
옥계촌누룽지백숙,37.3360444705,127.4868936743,음식점
옥이네 식당,37.1146290578,127.6164872827,음식점
옥이네밥상,37.3395152836,127.4920071561,음식점
옥이네분식,37.2848232006,127.4430299961,음식점
온아담,37.2873149147,127.4516923604,음식점
온정손만두,37.2774096674,127.4545638333,음식점
온정손만두,37.2344763,127.5206803,음식점
온정추어탕,37.2259939788,127.3699613481,음식점
온천미란다회관,37.2894357419,127.4647388449,음식점
온천식당,37.2014742,127.4467994,음식점
올리브,37.2447232305,127.4827038497,음식점
옹기종기,37.1046523604,127.5488442123,음식점
옹송,37.2798130455,127.4465194303,음식점
와다라멘 이천하이닉스점,37.2518723221,127.4913736755,음식점
와룡순댓국,37.1156555,127.6310098,음식점
와석,37.2526386468,127.4576046382,음식점
와썹,37.2720996381,127.4525818684,음식점
와썹파스타 하이닉스점,37.2494272756,127.4754072569,음식점
와우소문난감자탕,37.3197081672,127.4700571921,음식점
와인예술,37.2518723221,127.4913736755,음식점
와플칸이천하이닉스점,37.2592890216,127.4773324841,음식점
완미족발 이천안흥점,37.2746601777,127.4540015018,음식점
왓더버거 이천점,37.2797946375,127.4456846905,음식점
왕가마 아구 199 하이닉스점,37.2533343101,127.4575327376,음식점
왕가마치킨,37.2824119279,127.4342778867,음식점
왕골뱅이,37.2813802645,127.4438899229,음식점
왕꼬김밥애닭발,37.3081243803,127.4018459344,음식점
왕당구장,37.2792087947,127.4458317561,음식점
왕대박종합어시장,37.2786672055,127.4442190648,음식점
왕대박퓨전포차,37.2783267,127.4481298,음식점
왕십리 순대국,37.2215169027,127.4255613313,음식점
왕언니 피자치킨,37.3401192314,127.4922441707,음식점
왕자식당,37.276339871,127.4406788848,음식점
외할머니집,37.168813607,127.4390197037,음식점
요달의 찜닭,37.2518723221,127.4913736755,음식점
요리성가돌돌이김밥,37.2621659293,127.368658626,음식점
욜로마라탕,37.2509377188,127.3559699168,음식점
용가마순대국 1호점,37.1147129388,127.6136509237,음식점
용계골 반계탕,37.3121975707,127.4005089761,음식점
용골추어탕,37.1148823,127.6010642,음식점
용궁짬뽕,37.3370963,127.4902056,음식점
용궁횟집,37.2816604208,127.4454351739,음식점
용마식당,37.0948271,127.5463755,음식점
용문객잔,37.2784259895,127.4490133445,음식점
용우동,37.1172669,127.6295829,음식점
용인순대국집,37.2780638144,127.4453926494,음식점
우가든참숯소갈비 이천점,37.2841805868,127.4583840553,음식점
우노1번가,37.2950670689,127.4333868264,음식점
우당한우,37.2556062431,127.4586478691,음식점
우동가,37.2443557,127.4366595,음식점
우동선,37.2799649758,127.4436992056,음식점
우렁이 각시,37.2577824416,127.3585167993,음식점
우리김밥,37.2826041,127.4391003,음식점
우리나라만세한식부페,37.2838739021,127.3984254372,음식점
우리식당,37.2764336357,127.4484168514,음식점
우리이천쌀핫도그,37.2594698179,127.4802081702,음식점
우리집닭발,,,음식점
우리집반찬,37.2464817449,127.4892319492,음식점
우리집밥상,37.246607,127.4168584,음식점
우리집밥상,37.2298089,127.4931765,음식점
우리집밥상,37.3191566276,127.4420190712,음식점
우리집칼국수,37.2827088908,127.486981895,음식점
우리참숯닭구이,37.2788941317,127.447670672,음식점
우리푸드,37.2751552559,127.4522528391,음식점
우리할매 떡볶이 이천점,37.2797946375,127.4456846905,음식점
우리할매떡볶이 이천장호원점,37.1176100682,127.6278607438,음식점
우리회관,37.1171748495,127.6301900589,음식점
우미2차 현장식당,,,음식점
우미정감자탕,37.2797762865,127.4449853164,음식점
우미현장식당,,,음식점
우보푸드,37.2737444,127.4470994,음식점
우소우담,37.2533476318,127.4720117561,음식점
우월감,37.2798404617,127.4473541642,음식점
우정식당,37.2554382964,127.4675408633,음식점
우주면옥 본점,37.1633834607,127.4390890691,음식점
우찬이네&죽한사발 이천점,37.2784966525,127.4457533047,음식점
우칼,37.2476872806,127.3589867013,음식점
우포차 이천마장점,37.2517751975,127.3552917472,음식점
우피커피,37.2824451989,127.4466642188,음식점
우화목,37.2790908263,127.4441397899,음식점
운중 양평해장국 설렁탕,37.169179567,127.4390731535,음식점
울랄라치킨,37.2805929962,127.4583296278,음식점
웅이네 오돌뼈,37.2893168091,127.453665407,음식점
웅이네오돌뼈,37.2625252,127.4731307,음식점
워낭소리,37.2758265152,127.4492990258,음식점
워낭소리 한식부페,37.3098497212,127.4848217948,음식점
원가네 옹심이칼국수,37.2763551852,127.4354901051,음식점
원가네할매보쌈,37.1181140736,127.6285932577,음식점
원닭강정,37.2864578592,127.4499442853,음식점
원막국수만두,37.2467590213,127.3669376656,음식점
원앙식당,37.2368004,127.4229691,음식점
원조갈매기살집,37.280435,127.4384676,음식점
원조닭갈비＆양푼김치찌개,37.2535003166,127.4901513617,음식점
원조서울해장국,37.2221813013,127.3702158746,음식점
원조식당,37.2807479031,127.4410476848,음식점
원조의불 짚뿔왕,37.2840946375,127.4463923087,음식점
원조의불 짚뿔왕,37.296239855,127.4203653284,음식점
원조주막칡냉면(A.B),37.2810493081,127.4642140115,음식점
원조참좋은칡냉면,37.259001248,127.4811894217,음식점
원주 치악골 추어탕,37.2826830854,127.4356200749,음식점
원추어탕생선국수전문집,37.2032535,127.4480489,음식점
월남쌈김상사이천점,37.2758566,127.4412375,음식점
월미당,37.2797946375,127.4456846905,음식점
월성반점,37.0951865,127.5465918,음식점
월하화,37.2538439842,127.3517018429,음식점
웰링턴컨트리클럽 대식당,37.171123597,127.4189648737,음식점
웰링턴컨트리클럽 스타트하우스,37.171123597,127.4189648737,음식점
웰링턴컨트리클럽 스타트하우스(W),37.171123597,127.4189648737,음식점
웰링턴컨트리클럽 티하우스(G),37.171123597,127.4189648737,음식점
웰링턴컨트리클럽 티하우스(P),37.171123597,127.4189648737,음식점
웰링턴컨트리클럽 티하우스(W),37.171123597,127.4189648737,음식점
웰빙,37.2154003605,127.3527914998,음식점
위드치킨.다미돈까스,37.2804971694,127.444477167,음식점
위스키 더 고고원,37.2794414959,127.4423121074,음식점
위스티 우드,37.2773522232,127.4465211713,음식점
유,37.252523,127.4710735,음식점
유가네 한우곰탕(하),37.2627442492,127.408479871,음식점
유가네닭갈비 갈산점,37.2844317618,127.4550559819,음식점
유로코 피자,37.2845003589,127.4465950815,음식점
유림구만리,37.276103859,127.4578696268,음식점
유명손칼국수,37.2792473,127.4404678,음식점
유명통닭,37.2431343,127.4955168,음식점
유명통닭,37.2799811004,127.439829992,음식점
유부라이스,37.2960154161,127.4568881983,음식점
유산리토종순대국,37.2434441451,127.4321349473,음식점
유쉐프의도시어부 이천직영점,37.243696781,127.4948924269,음식점
유신에프엔씨,37.2529271353,127.3537785027,음식점
유재정,37.2421362,127.5014834,음식점
유정기사식당,37.2625252,127.4731307,음식점
유한회사 오누이 한식부페,37.2965368605,127.3691630371,음식점
육감만족 신둔도예촌점,37.3182083,127.409884,음식점
육감만족(이천마장점),37.2509150297,127.355272576,음식점
육개장인 이천모전점,37.3031041113,127.4686984214,음식점
육군사자 체력단련장,37.2663568109,127.3614051891,음식점
육대장 이천점,37.2788106639,127.4426171569,음식점
육밀도,37.2529449261,127.4904939908,음식점
육선생화로구이 본점,37.2532243197,127.489986514,음식점
육수당 이천롯데캐슬점,37.2751552559,127.4522528391,음식점
육식왕 이천본점,37.2768394958,127.4489467346,음식점
육육구이,37.2831467226,127.4432907215,음식점
육칠이 이천점,37.2766723251,127.4385918282,음식점
육탐미,37.2867744267,127.4525613803,음식점
육회공작소(이천중리점),37.2789638,127.444018,음식점
육회바른연어 이천중리점,37.2783785011,127.4436778267,음식점
육회에 연어를 더하다,37.2494272756,127.4754072569,음식점
육회왕자 연어공주,37.25328738,127.4895467225,음식점
육회한 골목,37.2828176776,127.4535565827,음식점
육회한家(가),37.2784166179,127.4481898935,음식점
윤가네장원추어탕,37.2732085458,127.4530436308,음식점
윤슬,37.2466964628,127.416910809,음식점
윤영수의 1등급피자,37.2809829444,127.4424237372,음식점
윤이네,37.2527916085,127.4895580674,음식점
윤이네,37.1306399326,127.5192178926,음식점
윤커피,37.2655127422,127.3795927715,음식점
윤쿡,37.2799419,127.4474853,음식점
율면철판볶음곱창구이,37.0951432109,127.5465762525,음식점
으뜸순대국,37.2452557206,127.3608742047,음식점
으뜸원,37.2219047415,127.42593292,음식점
으뜸짬뽕,37.2520175715,127.3620006781,음식점
으랏차풍천장어,37.2789095886,127.4653172318,음식점
은승이네(미앤다한식),37.2762898256,127.4493757428,음식점
은자매 식당,37.2449753487,127.4809110269,음식점
은지이모,37.2128647,127.3582274,음식점
은하수호프,37.2441294783,127.4954448789,음식점
은혜부페,37.2811796971,127.4393101279,음식점
은혜식당,37.2801707137,127.440461549,음식점
은혜프라미스,37.3394730758,127.4610178565,음식점
은화수식당이천점,37.2810664606,127.4475676423,음식점
을를,37.2915078704,127.4553902388,음식점
을를 프로젝트,37.2814507353,127.4405282249,음식점
응급실국물떡볶이 이천창전점,37.2801742639,127.4479969202,음식점
응답하라쭈꾸미 하이닉스점,37.2612991277,127.4733260492,음식점
응암리막국수,37.2336399436,127.5223761905,음식점
응암상황버섯삼계탕.반계탕,37.2338691433,127.5239226068,음식점
의정부 부대찌개,37.2523774335,127.3539036049,음식점
의정부부대찌개 생삼겹살,37.2495894315,127.4749448906,음식점
이가쭈꾸미,37.2779138836,127.4452973088,음식점
이가쭈꾸미,37.2783341197,127.4451442891,음식점
"이가촌 낙지,쭈꾸미",37.1171283125,127.6315182178,음식점
이고,37.2788217741,127.4471179874,음식점
이공오(205),37.2791722382,127.4447488686,음식점
이구아나,37.2789026519,127.4465651957,음식점
이대감,37.2966906911,127.4353824796,음식점
이도네,37.2813568329,127.437717491,음식점
이동우스시,37.2929101671,127.4460588646,음식점
이디알푸드(IDEAL FOOD),37.2809658231,127.4443188941,음식점
이디야커피 이천돌솥밥점,37.3113596623,127.4009727716,음식점
이락,37.2895438074,127.4580877723,음식점
이락해물칼국수(마장2호점),37.2467980837,127.3616944819,음식점
이름없는술집,37.2782273189,127.448178743,음식점
이리온푸드,37.1165731984,127.6179605762,음식점
이모네 막창,37.2818239,127.4477896,음식점
이모네분식,37.2599417,127.4792921,음식점
이모네손칼국수,37.0940083075,127.5442349661,음식점
이모네야채곱창,37.284687575,127.4421727291,음식점
이모님밥상,37.2837147208,127.4481616047,음식점
이백장돈가스&꼬지사께,37.2562358479,127.3542344616,음식점
이백한우국밥,37.2506335718,127.3578987065,음식점
이삭토스트 중앙점,37.2803527276,127.4440147715,음식점
이삭토스트전문점(장호원점),37.1176305,127.6289783,음식점
이석민피자 장호원점,37.118045,127.6289817,음식점
이씨형제코다리찜,37.282163,127.4365494,음식점
이원식당,37.1809499669,127.5135919789,음식점
이자카야 공룡,37.2799555619,127.442864458,음식점
이작가야,37.2877445,127.3800842,음식점
이정갈비,37.2532243197,127.489986514,음식점
이정식당,37.2767471,127.448876,음식점
이조,37.2786903,127.4400136,음식점
이조갈비,37.2944621,127.4163536,음식점
이조뼈감자탕해장국전문,37.2468373102,127.3725527382,음식점
이지네닭갈비&다모아맥주,37.2544691,127.3508367,음식점
이진꽉찬 숯불고기,37.2779348476,127.3997983177,음식점
이진밥상,37.2938879622,127.4214960622,음식점
이집닭강정잘하네 이천점,37.2831467226,127.4432907215,음식점
이천 가보자 토종 순대국밥,37.3034316799,127.406252782,음식점
이천 교동짬뽕,37.2389637307,127.5135743566,음식점
이천 닭갈비,37.2811324152,127.4544713503,음식점
이천 닭한마리,37.2510039856,127.4720351753,음식점
이천 명서쿠,37.2808123666,127.4438565027,음식점
이천 산타의 닭갈비,37.2541391694,127.3648610673,음식점
이천 산타의 돌짜장,37.2542654557,127.3649397782,음식점
이천 소갈비살,37.2495894315,127.4749448906,음식점
이천 쪽갈비,37.2772174,127.4484052,음식점
이천감자탕,37.2836067,127.4481271,음식점
이천감자탕,37.2747959315,127.4554226612,음식점
이천곰탕,37.2922785849,127.4447505679,음식점
이천공원,37.2643263,127.4733786,음식점
이천광명소고기순대국,37.276496,127.4461572,음식점
이천교동짬뽕(사음동),37.2938879622,127.4214960622,음식점
이천급식,37.2238839563,127.4994138803,음식점
이천돌솥밥,37.3113596623,127.4009727716,음식점
이천돌솥밥설렁탕,37.2627442492,127.408479871,음식점
이천돌솥밥시골밥상,37.2167357784,127.3966670695,음식점
이천돼지,37.2935229,127.4195175,음식점
이천막국수,37.2988731633,127.4095305938,음식점
이천맛집 바다향 왕코다리,37.2908827594,127.4444372112,음식점
이천매코미통닭발,37.2844274504,127.4448578383,음식점
이천매화반점,37.284579561,127.4424886842,음식점
이천면옥 돼지숯불갈비,37.2954639968,127.4193958271,음식점
이천미누룩막걸리,37.2969983851,127.3885464431,음식점
이천밥쌤 하이닉스점,37.2518723221,127.4913736755,음식점
이천보리밥,37.2823353874,127.4431333988,음식점
이천삼계탕,37.2797842632,127.4427969048,음식점
이천생선국수추어탕,37.2034777,127.4483544,음식점
이천셀프백반,37.253180921,127.4571155941,음식점
이천순대국,37.2629206953,127.4726848896,음식점
이천시니어클럽(카페꼬꼬동),37.2830551469,127.4403690294,음식점
이천시니어클럽(카페봉봉),37.2786072943,127.4329839642,음식점
이천시니어클럽(카페오늘),37.2615967288,127.4779407899,음식점
이천시니어클럽(카페이룸),37.2867851494,127.4369139513,음식점
이천시니어클럽(카페행복하이),37.2781516232,127.4405533809,음식점
이천실크밸리골프클럽(기사식당),37.0813204554,127.5722425055,음식점
이천실크밸리골프클럽(레스토랑),37.0813204554,127.5722425055,음식점
이천실크밸리골프클럽(스타트하우스),37.0813204554,127.5722425055,음식점
이천실크밸리골프클럽(휴게소-1),37.0813204554,127.5722425055,음식점
이천실크밸리골프클럽(휴게소-2),37.0813204554,127.5722425055,음식점
이천쌀 가마솥밥,37.2485234906,127.3572373984,음식점
"이천쌀(하남)휴게소(이천한상,101번지남산돈까스,향미암,라면)",37.2939596621,127.3783627805,음식점
이천쌀밥 원이쌀밥,37.2364404821,127.4954453415,음식점
이천쌀밥송학설성점,37.1112864403,127.5498502034,음식점
이천쌀초밥,37.2970742,127.4114055,음식점
이천염소탕,37.2809730369,127.4626837376,음식점
이천염전조개구이,37.2894439964,127.4562714443,음식점
이천옥,37.2759695,127.4496042,음식점
이천옹심이메밀칼국수,37.2882456255,127.462622784,음식점
이천왕가갈비,37.2203019954,127.5282466079,음식점
이천용인닭발2호점(이천용닭),37.2813155254,127.4405283312,음식점
이천용인닭발본점(이천용닭),37.2809729084,127.4403593915,음식점
이천원칼국수,37.2631392,127.4818149,음식점
이천자미원,37.291539477,127.4028151882,음식점
이천주막,37.2791722382,127.4447488686,음식점
이천집,37.2794340982,127.4457300711,음식점
