name,category,x,y,address,place_url
충성대체력단련장 한식점,음식점,128.9927689,35.99360438,경북 영천시 고경면 호국로 575-79,http://place.map.kakao.com/2057600898
덕수식당,음식점,128.989669,36.047251,경북 영천시 임고면 포은로 845,http://place.map.kakao.com/284244482
강변참숯불,음식점,128.9893888,36.04713851,경북 영천시 임고면 포은로 841-2,http://place.map.kakao.com/15685002
천문대식당,음식점,128.9945955,36.13702556,경북 영천시 화북면 별빛로 678,http://place.map.kakao.com/15437655
보현산식당,음식점,128.9956638,36.14832488,경북 영천시 화북면 정각길 128,http://place.map.kakao.com/16353798
원곡식당,음식점,128.9938411,35.87182641,경북 영천시 북안면 운북로 1429,http://place.map.kakao.com/15473681
새명주식당,음식점,128.9943234,35.87198781,경북 영천시 북안면 운북로 1432-1,http://place.map.kakao.com/16291113
초담,음식점,128.9979037,36.02672937,경북 영천시 임고면 운주로 245,http://place.map.kakao.com/165033325
초원숯불갈비,음식점,129.0013974,35.92413252,경북 영천시 북안면 운북로 2125,http://place.map.kakao.com/176028366
안동식당,음식점,129.0025804,35.92359737,경북 영천시 북안면 운북로 2113,http://place.map.kakao.com/10581336
대성농원식당,음식점,128.9995861,35.96145981,경북 영천시 고경면 거곡로 333,http://place.map.kakao.com/9710841
대박터돼지국밥,음식점,129.0022031,35.99117295,경북 영천시 고경면 호국로 624,http://place.map.kakao.com/19047899
부자정식,음식점,129.0021814,35.99119313,경북 영천시 고경면 호국로 624,http://place.map.kakao.com/1468402861
허니문식당,음식점,129.0016179,35.99100611,경북 영천시 고경면 호국로 620,http://place.map.kakao.com/22025686
단골석쇠불고기,음식점,129.0036069,35.99196767,경북 영천시 고경면 호국로 642-12,http://place.map.kakao.com/21536364
윤가네,음식점,129.0038238,35.99317507,경북 영천시 고경면 호국로 649,http://place.map.kakao.com/10683347
효리정,음식점,129.0022037,36.02977439,경북 영천시 임고면 운주로 297,http://place.map.kakao.com/381532787
한성민물회매운탕,음식점,129.0076865,35.91646568,경북 영천시 북안면 팔암길 21-3,http://place.map.kakao.com/12171346
삼진식육식당,음식점,129.0083557,35.9185738,경북 영천시 북안면 운북로 2033,http://place.map.kakao.com/16318602
김순희순두부,음식점,129.0083312,35.91870036,경북 영천시 북안면 운북로 2035,http://place.map.kakao.com/725076406
별빛분식,음식점,129.0080593,35.91999435,경북 영천시 북안면 운북로 2050,http://place.map.kakao.com/1164352135
부성기사님식당,음식점,129.006163,35.99447674,경북 영천시 고경면 호국로 675,http://place.map.kakao.com/15763857
도암단골석쇠불고기,음식점,129.0067407,35.99487075,경북 영천시 고경면 호국로 681,http://place.map.kakao.com/15734964
안심정,음식점,129.0079684,36.03592048,경북 영천시 임고면 방목길 38-2,http://place.map.kakao.com/21360929
진미손칼국수,음식점,129.0083023,36.05592282,경북 영천시 임고면 포은로 1067-22,http://place.map.kakao.com/2120812926
맛나정가든,음식점,129.0103512,36.0573761,경북 영천시 임고면 삼매용천길 4,http://place.map.kakao.com/1075636387
미진네보양집,음식점,129.0102784,36.05748185,경북 영천시 임고면 삼매용천길 4,http://place.map.kakao.com/21461745
삼명숯불가든,음식점,129.0102032,35.91261382,경북 영천시 북안면 운북로 1964,http://place.map.kakao.com/8393783
영림식육숯불가든,음식점,129.0093895,35.9156938,경북 영천시 북안면 운북로 1999-1,http://place.map.kakao.com/358129895
금오식당,음식점,129.0090923,35.91721347,경북 영천시 북안면 팔암길 2,http://place.map.kakao.com/16954715
가마솥토종순대국밥,음식점,129.0101004,35.91607926,경북 영천시 북안면 운북로 2004,http://place.map.kakao.com/831005596
육일숯불가든,음식점,129.0101355,35.91624087,경북 영천시 북안면 운북로 2004-1,http://place.map.kakao.com/9319154
우미관,음식점,129.00844,35.91927613,경북 영천시 북안면 운북로 2042,http://place.map.kakao.com/753913983
임포닭집,음식점,129.0087321,35.91882431,경북 영천시 북안면 운북로 2034-1,http://place.map.kakao.com/2003248297
맥시칸치킨 임포점,음식점,129.0087609,35.91900314,경북 영천시 북안면 운북로 2036,http://place.map.kakao.com/2130439940
영광분식,음식점,129.0099797,35.91734909,경북 영천시 북안면 임포역길 97-1,http://place.map.kakao.com/755775793
신단골석쇠불고기,음식점,129.0119341,35.92409691,경북 영천시 북안면 개미곡길 47-35,http://place.map.kakao.com/22088570
토속 음식세림,음식점,129.0158713,36.05835382,경북 영천시 임고면 신방로 63,http://place.map.kakao.com/21466734
산천횟집,음식점,129.01668,36.05873667,경북 영천시 임고면 신방로 71,http://place.map.kakao.com/21506689
자양식당,음식점,129.0174811,36.07828049,경북 영천시 자양면 포은로 1626,http://place.map.kakao.com/21252723
영천댐식당,음식점,129.0173178,36.07832199,경북 영천시 자양면 포은로 1624,http://place.map.kakao.com/10060635
영화식당,음식점,129.0177013,36.07821101,경북 영천시 자양면 포은로 1628,http://place.map.kakao.com/27026259
환타지아,음식점,129.0137587,35.89285496,경북 영천시 북안면 운북로 1732,http://place.map.kakao.com/1570852692
도암기사식당,음식점,129.0195978,36.00232112,경북 영천시 고경면 호국로 825,http://place.map.kakao.com/16294070
착한생선구이정식,음식점,129.0185691,36.07790085,경북 영천시 자양면 포은로 1636,http://place.map.kakao.com/1575291412
남일횟집,음식점,129.0186343,36.07806194,경북 영천시 자양면 포은로 1635,http://place.map.kakao.com/15391608
새임고식당,음식점,129.0181133,36.07800223,경북 영천시 자양면 포은로 1632,http://place.map.kakao.com/25018802
썩썩비빔밥,음식점,129.0225227,35.90870346,경북 영천시 북안면 방산길 30-14,http://place.map.kakao.com/1467684239
오븐마루치킨 영천북안점,음식점,129.0226474,35.90868604,경북 영천시 북안면 방산길 30-14,http://place.map.kakao.com/887760672
할매손두부,음식점,129.0202068,35.92913007,경북 영천시 북안면 돌할매로 215,http://place.map.kakao.com/1642855531
삼사낚시터식당,음식점,129.023967,35.98688259,경북 영천시 고경면 추곡길 215-12,http://place.map.kakao.com/16293925
성곡횟집,음식점,129.0235882,36.07681061,경북 영천시 자양면 포은로 1680-1,http://place.map.kakao.com/444464061
자원미조개문어탕,음식점,129.0383554,36.00117294,경북 영천시 고경면 호국로 996,http://place.map.kakao.com/1869641859
자원미,음식점,129.0383622,36.00118004,경북 영천시 고경면 호국로 996,http://place.map.kakao.com/2121328156
88영양돌솥밥,음식점,129.0405344,36.00044567,경북 영천시 고경면 호국로 1018,http://place.map.kakao.com/8596223
송원정한정식,음식점,129.0424251,36.00109018,경북 영천시 고경면 호국로 1033,http://place.map.kakao.com/16899045
팔팔고기뷔페식당,음식점,129.0418594,36.00057089,경북 영천시 고경면 호국로 1028,http://place.map.kakao.com/21554599
통나무가든,음식점,129.041951,36.00119556,경북 영천시 고경면 호국로 1027,http://place.map.kakao.com/10035110
영천휴게소 포항방향 식당,음식점,129.042572,36.05137087,경북 영천시 임고면 운주로 777,http://place.map.kakao.com/21555223
던킨 영천휴게소포항방향점,음식점,129.0425482,36.0513064,경북 영천시 임고면 운주로 777,http://place.map.kakao.com/2079936616
코바코 영천휴게소포항방향점,음식점,129.0426543,36.05129108,경북 영천시 임고면 운주로 777,http://place.map.kakao.com/2049550300
던킨 영천휴게소대구방향점,음식점,129.0442789,36.05322586,경북 영천시 임고면 운주로 791,http://place.map.kakao.com/512781617
코바코 영천휴게소대구방향점,음식점,129.0443676,36.0532685,경북 영천시 임고면 운주로 791,http://place.map.kakao.com/955852168
산나루식당,음식점,129.0415642,36.08313012,경북 영천시 자양면 포은로 1937,http://place.map.kakao.com/21457747
돌할매식당매점,음식점,129.0453279,35.93978222,경북 영천시 북안면 돌할매로 479,http://place.map.kakao.com/317741232
백소백반,음식점,129.0446003,35.99506379,경북 영천시 고경면 백소길 66-9,http://place.map.kakao.com/1786826382
고경식당,음식점,129.0465669,36.00083754,경북 영천시 고경면 호국로 1072,http://place.map.kakao.com/10165881
OK치킨,음식점,129.0470686,36.00094341,경북 영천시 고경면 호국로 1076-3,http://place.map.kakao.com/27599786
고경치킨,음식점,129.0469111,36.00128219,경북 영천시 고경면 호국로 1075,http://place.map.kakao.com/630265602
대영식당,음식점,129.0466072,36.00124053,경북 영천시 고경면 호국로 1073,http://place.map.kakao.com/8924761
대성식당,음식점,129.0474248,36.0009959,경북 영천시 고경면 호국로 1080,http://place.map.kakao.com/630009834
고경가마솥곰탕,음식점,129.0691633,36.00391878,경북 영천시 고경면 호국로 1281,http://place.map.kakao.com/21511890
자양댐쉼터식당,음식점,129.069059,36.10544746,경북 영천시 자양면 포은로 2399,http://place.map.kakao.com/1748805883
금화림,음식점,129.0738614,36.00343935,경북 영천시 고경면 호국로 1321,http://place.map.kakao.com/12135604
덕타운,음식점,129.0755587,36.00350459,경북 영천시 고경면 호국로 1335-14,http://place.map.kakao.com/1789506682
고향매운탕,음식점,129.079955,36.0020498,경북 영천시 고경면 가수길 19,http://place.map.kakao.com/8664538
약콩칼국수,음식점,129.0846611,35.99632031,경북 영천시 고경면 호국로 1456,http://place.map.kakao.com/23442638
미성칼국수,음식점,129.0837816,35.99964064,경북 영천시 고경면 호국로 1433-38,http://place.map.kakao.com/9769863
석계손칼국수,음식점,129.0860447,35.99639716,경북 영천시 고경면 호국로 1457-10,http://place.map.kakao.com/9110404
석계웰빙손칼국수,음식점,129.0840241,35.99722522,경북 영천시 고경면 호국로 1440,http://place.map.kakao.com/10489269
언양돼지국밥,음식점,129.0852206,35.99705935,경북 영천시 고경면 호국로 1447,http://place.map.kakao.com/2101831364
초원식육식당,음식점,129.0856514,35.99636796,경북 영천시 고경면 호국로 1457,http://place.map.kakao.com/16228069
석계기사식당,음식점,129.0851883,35.99705721,경북 영천시 고경면 호국로 1447,http://place.map.kakao.com/962749322
뭐라꼬,음식점,129.0922268,35.98722131,경북 영천시 고경면 심청길 19,http://place.map.kakao.com/407974986
송원정 1호점,음식점,129.0901699,35.99217059,경북 영천시 고경면 호국로 1521,http://place.map.kakao.com/988581486
밀방앗간옆빵집,음식점,129.0977382,35.98622488,경북 영천시 고경면 청정길 11-3,http://place.map.kakao.com/21297107
청정석쇠촌,음식점,129.0981597,35.98618778,경북 영천시 고경면 청정길 15,http://place.map.kakao.com/10846578
홍진한정식당,음식점,129.0985595,35.98621322,경북 영천시 고경면 청정길 17,http://place.map.kakao.com/8656570
논실농원식당,음식점,129.1063163,35.94289267,경북 영천시 고경면 용담로 1589,http://place.map.kakao.com/1498584795
벗나무식당,음식점,129.1054276,35.98224807,경북 영천시 고경면 용담로 2072,http://place.map.kakao.com/1932034989
호숫가 풍경소리,음식점,129.1116576,35.97008615,경북 영천시 고경면 용담로 1920,http://place.map.kakao.com/1235967015
부여금강방,음식점,129.1116861,35.97007393,경북 영천시 고경면 용담로 1920,http://place.map.kakao.com/10458405
고경수산가든,음식점,129.109506,35.9779514,경북 영천시 고경면 용담로 2016-9,http://place.map.kakao.com/10165319
산아래,음식점,129.1153004,35.92688604,경북 영천시 고경면 용담로 1379-3,http://place.map.kakao.com/21490756
창성식당,음식점,129.1153007,35.92656526,경북 영천시 고경면 용담로 1379-11,http://place.map.kakao.com/16644849
건천식당,음식점,129.1154082,35.92610923,경북 영천시 고경면 용담로 1379-16,http://place.map.kakao.com/8786388
덕정식당,음식점,129.1151751,35.92634401,경북 영천시 고경면 용담로 1379-14,http://place.map.kakao.com/8892599
나비드,카페,128.7160181,36.05565632,경북 영천시 신녕면 치산관광길 175,http://place.map.kakao.com/1517841608
청향제,카페,128.7183781,36.05767612,경북 영천시 신녕면 치산관광길 143,http://place.map.kakao.com/18692372
정카페,카페,128.72754,36.08973696,경북 영천시 신녕면 갑티로 132,http://place.map.kakao.com/1949458807
별다방,카페,128.7883666,36.03940529,경북 영천시 신녕면 장수로 1655,http://place.map.kakao.com/25856423
다래다방,카페,128.7885765,36.03710888,경북 영천시 신녕면 구디티길 6,http://place.map.kakao.com/1456785927
나눔터휴게실,카페,128.7887883,36.03720124,경북 영천시 신녕면 장수로 1629,http://place.map.kakao.com/1639870077
맥향다방,카페,128.7888473,36.03794556,경북 영천시 신녕면 장수로 1638,http://place.map.kakao.com/1639975132
마실커피숍,카페,128.7873187,36.04355333,경북 영천시 신녕면 치산효령로 2,http://place.map.kakao.com/823251929
양파다방,카페,128.7883002,36.03995144,경북 영천시 신녕면 장수로 1661,http://place.map.kakao.com/1568501840
카라커피숍,카페,128.7871172,36.04538555,경북 영천시 신녕면 장수로 1719-4,http://place.map.kakao.com/9198258
아리랑다방,카페,128.7880134,36.04169212,경북 영천시 신녕면 장수로 1681,http://place.map.kakao.com/1859622872
황제다방,카페,128.7892876,36.04127483,경북 영천시 신녕면 불바위길 10-1,http://place.map.kakao.com/87753574
화성다방,카페,128.7871376,36.04412732,경북 영천시 신녕면 장수로 1709,http://place.map.kakao.com/9632508
거성다방,카페,128.7875036,36.04323879,경북 영천시 신녕면 장수로 1697-1,http://place.map.kakao.com/21508064
정다방,카페,128.7875421,36.042147,경북 영천시 신녕면 본관시장길 3,http://place.map.kakao.com/1435909560
경북다방,카페,128.7883262,36.04154328,경북 영천시 신녕면 장수로 1678,http://place.map.kakao.com/8756150
진다방,카페,128.7872473,36.04368235,경북 영천시 신녕면 장수로 1703-1,http://place.map.kakao.com/10777396
양지다방,카페,128.7874169,36.04333019,경북 영천시 신녕면 장수로 1699,http://place.map.kakao.com/26080161
달빛마실,카페,128.7859807,36.04861307,경북 영천시 신녕면 장수로 1761,http://place.map.kakao.com/62867776
화월다방,카페,128.7872206,36.04446489,경북 영천시 신녕면 장수로 1711-1,http://place.map.kakao.com/8688785
신녕다방,카페,128.7877007,36.04331875,경북 영천시 신녕면 장수로 1700,http://place.map.kakao.com/19675371
광장다방,카페,128.7881398,36.04232821,경북 영천시 신녕면 장수로 1688,http://place.map.kakao.com/24717777
더드림커피 영천신녕점,카페,128.7901841,36.03534397,경북 영천시 신녕면 장수로 1607,http://place.map.kakao.com/431951746
청맥다방,카페,128.7901403,36.04149458,경북 영천시 신녕면 불바위길 17,http://place.map.kakao.com/21457776
락다방,카페,128.7891719,36.04145497,경북 영천시 신녕면 불바위길 9,http://place.map.kakao.com/986433196
신녕북카페,카페,128.7897586,36.0453155,경북 영천시 신녕면 화성중앙길 30,http://place.map.kakao.com/1674213638
카페라샹떼,카페,128.7969044,35.98998418,경북 영천시 청통면 은해사로 208-25,http://place.map.kakao.com/1183787869
카페솔,카페,128.7968434,35.99032841,경북 영천시 청통면 은해사로 208-24,http://place.map.kakao.com/521893745
카페봄봄 은해사점(특수),카페,128.7977028,35.99013622,경북 영천시 청통면 은해사로 208-15,http://place.map.kakao.com/1763321318
별카페,카페,128.7973907,35.9900625,경북 영천시 청통면 은해사로 208-19,http://place.map.kakao.com/618327803
쏠쏠한커피,카페,128.8082343,35.99398416,경북 영천시 청통면 은해사로 108,http://place.map.kakao.com/428801109
나다움,카페,128.8201206,35.99449639,경북 영천시 청통면 금송로 1013,http://place.map.kakao.com/27453316
천운다방,카페,128.823406,35.99097638,경북 영천시 청통면 금송로 968-2,http://place.map.kakao.com/1073338619
들메꽃,카페,128.8440513,35.99257733,경북 영천시 청통면 청통로 458,http://place.map.kakao.com/1646806550
해성휴게커피숖,카페,128.8549488,36.01861285,경북 영천시 화산면 장수로 934,http://place.map.kakao.com/21302257
할리스 청통휴게소대구방향점,카페,128.8591699,35.99394784,경북 영천시 청통면 청통로 334-42,http://place.map.kakao.com/17100697
엘리아스커피 청통휴게소점,카페,128.8591632,35.99394795,경북 영천시 청통면 청통로 334-42,http://place.map.kakao.com/332225944
살롱드제이드,카페,128.865143,35.92948302,경북 영천시 금호읍 금호로 30,http://place.map.kakao.com/550152952
카페봄봄 영천금호점,카페,128.8697597,35.93079707,경북 영천시 금호읍 금호로 73,http://place.map.kakao.com/1754084276
행복다방,카페,128.8714546,35.93116352,경북 영천시 금호읍 금호로 89,http://place.map.kakao.com/838216832
수다방,카페,128.8724489,35.93141834,경북 영천시 금호읍 금호로 99,http://place.map.kakao.com/9847344
유천다방,카페,128.8728546,35.93119034,경북 영천시 금호읍 금호로 102-1,http://place.map.kakao.com/1539594363
중앙다방,카페,128.8732341,35.93126191,경북 영천시 금호읍 금호로 106,http://place.map.kakao.com/9439336
카페다와,카페,128.8738868,35.9313166,경북 영천시 금호읍 금호로 112-2,http://place.map.kakao.com/19615676
리주니,카페,128.8745332,35.93157143,경북 영천시 금호읍 금호로 118,http://place.map.kakao.com/1213627165
산과보롬,카페,128.8714456,35.93378945,경북 영천시 금호읍 교대용대길 7-1,http://place.map.kakao.com/343238876
포도다방,카페,128.8745254,35.93151929,경북 영천시 금호읍 금호로 118,http://place.map.kakao.com/10024514
미정커피&티,카페,128.8751117,35.93195076,경북 영천시 금호읍 금호로 123,http://place.map.kakao.com/1540776163
커피베이 영천금호점,카페,128.8766329,35.93237302,경북 영천시 금호읍 금호로 137-1,http://place.map.kakao.com/800441989
미진다방,카페,128.8759544,35.93211961,경북 영천시 금호읍 금호로 131,http://place.map.kakao.com/1541501626
파크다방,카페,128.8781288,35.93251903,경북 영천시 금호읍 금호로 152,http://place.map.kakao.com/582649366
옹그릭,카페,128.8778894,35.93270209,경북 영천시 금호읍 금호로 149-2,http://place.map.kakao.com/252062217
서울다방,카페,128.8798608,35.93318395,경북 영천시 금호읍 금호로 170-1,http://place.map.kakao.com/27470857
평화다방,카페,128.8784755,35.93279384,경북 영천시 금호읍 금호로 156,http://place.map.kakao.com/9514245
커피앤커피,카페,128.8793071,35.93333499,경북 영천시 금호읍 금호로 165,http://place.map.kakao.com/2082722858
희망다방,카페,128.8782089,35.93309357,경북 영천시 금호읍 금호로 155,http://place.map.kakao.com/530595527
대미당,카페,128.8847223,35.9589239,경북 영천시 금호읍 대동마을길 154-9,http://place.map.kakao.com/662609943
카페레이크온,카페,128.890445,35.8743781,경북 영천시 대창면 금박로 1004,http://place.map.kakao.com/425185203
금박산관광농원,카페,128.8904263,35.8743793,경북 영천시 대창면 금박로 1004,http://place.map.kakao.com/1122431216
동화다방,카페,128.878271,35.93305025,경북 영천시 금호읍 금호로 155,http://place.map.kakao.com/21255701
카페시안,카페,128.8892501,36.03274498,경북 영천시 화산면 가래실로 364,http://place.map.kakao.com/21496698
카페휘가람,카페,128.8940183,36.05206266,경북 영천시 화남면 천문로 1502-10,http://place.map.kakao.com/1207781189
카페이이구,카페,128.8919506,36.06070958,경북 영천시 화남면 천문로 1605,http://place.map.kakao.com/527354123
신신휴게실,카페,128.8912371,36.06001801,경북 영천시 화남면 신화로 1217-1,http://place.map.kakao.com/26496029
별,카페,128.8921275,36.06109605,경북 영천시 화남면 천문로 1609,http://place.map.kakao.com/1064845725
길백록다방,카페,128.8922455,36.06083378,경북 영천시 화남면 천문로 1608,http://place.map.kakao.com/1053264166
우정커피숍,카페,128.8926269,36.06193157,경북 영천시 화남면 천문로 1618-1,http://place.map.kakao.com/448570811
목화다방,카페,128.8924375,36.06134616,경북 영천시 화남면 천문로 1612-2,http://place.map.kakao.com/1064982983
은하다방,카페,128.8929271,36.0627414,경북 영천시 화남면 천문로 1627,http://place.map.kakao.com/11181767
대림커피숍,카페,128.8953879,35.87546981,경북 영천시 대창면 금박로 1055,http://place.map.kakao.com/996145731
대창커피숍,카페,128.895267,35.87587811,경북 영천시 대창면 금박로 1057-6,http://place.map.kakao.com/1610976906
가배카페,카페,128.8943619,35.87799285,경북 영천시 대창면 금창로 648-1,http://place.map.kakao.com/761275283
대창다방,카페,128.8955875,35.87627224,경북 영천시 대창면 금창로 672-4,http://place.map.kakao.com/10234510
마실커피 화남점,카페,128.8995522,36.06734285,경북 영천시 화남면 천문로 1709-2,http://place.map.kakao.com/107496501
도기랜드애견카페,카페,128.9006296,36.12342706,경북 영천시 화북면 천문로 2149-284,http://place.map.kakao.com/13305987
솔커피숍,카페,128.8991584,35.94304798,경북 영천시 금호읍 원제2길 16-8,http://place.map.kakao.com/12680951
칼라다방,카페,128.899132,35.94305921,경북 영천시 금호읍 원제2길 16-8,http://place.map.kakao.com/21509336
레이지보스,카페,128.902976,36.0090296,경북 영천시 화산면 대기길 92,http://place.map.kakao.com/1366581578
솔밭커피숍,카페,128.9008528,36.00956068,경북 영천시 화산면 대기길 80-20,http://place.map.kakao.com/2095988357
페이즈나인,카페,128.9028836,36.07230444,경북 영천시 화남면 천문로 1765-10,http://place.map.kakao.com/1584616521
허스모닝,카페,128.9059615,35.94865029,경북 영천시 금호읍 금호로 476,http://place.map.kakao.com/1546554826
자매커피숍,카페,128.9098129,36.08377832,경북 영천시 화남면 천문로 1918,http://place.map.kakao.com/409814256
더카페 영천이마트점,카페,128.9099884,35.95858018,경북 영천시 최무선로 83,http://place.map.kakao.com/18035329
아벨리안 영남대학교병원점,카페,128.9132748,35.957351,경북 영천시 오수1길 10,http://place.map.kakao.com/311009992
카페브리즈,카페,128.9167215,36.10564944,경북 영천시 화북면 천문로 2178,http://place.map.kakao.com/2066227826
스테이클래시,카페,128.9157933,35.96612879,경북 영천시 송정길 85,http://place.map.kakao.com/1746480571
민들레전통찻집,카페,128.9178058,35.96620387,경북 영천시 장수로 62,http://place.map.kakao.com/11333845
송학다방,카페,128.9198831,36.10904086,경북 영천시 화북면 화북길 83,http://place.map.kakao.com/1132002709
송학다실,카페,128.9198841,36.10903454,경북 영천시 화북면 화북길 83,http://place.map.kakao.com/9864373
진커피숲,카페,128.9206994,36.11022889,경북 영천시 화북면 화북길 68,http://place.map.kakao.com/969790233
러셀커피 영천자천점,카페,128.9224371,36.11145258,경북 영천시 화북면 화북길 47,http://place.map.kakao.com/611354764
카페봄봄 영천 서문점,카페,128.9232441,35.9626107,경북 영천시 최무선로 204,http://place.map.kakao.com/1613528732
카페정원,카페,128.9214404,35.96410295,경북 영천시 장수로 22-1,http://place.map.kakao.com/84115679
카페커몬,카페,128.9209836,35.96409585,경북 영천시 장수로 25,http://place.map.kakao.com/27548515
맛동산,카페,128.9237893,35.96324172,경북 영천시 청석길 4,http://place.map.kakao.com/662730009
이수다방,카페,128.9238249,35.96407195,경북 영천시 운동장로 14,http://place.map.kakao.com/11865195
리즈커피,카페,128.9244882,35.96614551,경북 영천시 운동장로 36,http://place.map.kakao.com/532306992
스타티오,카페,128.9230999,35.9711967,경북 영천시 운동장로 94,http://place.map.kakao.com/1435859397
다트나인,카페,128.9259919,35.97789847,경북 영천시 천문로 464,http://place.map.kakao.com/35786787
단아,카페,128.9222859,35.9778534,경북 영천시 천문로 485,http://place.map.kakao.com/1190606830
에멍쁘아,카페,128.9252463,35.98243475,경북 영천시 천문로 524-52,http://place.map.kakao.com/515942166
더노랑카페,카페,128.9236345,35.9854549,경북 영천시 천문로 568,http://place.map.kakao.com/1106797316
아담하다,카페,128.930013,35.93992901,경북 영천시 송죽길 8,http://place.map.kakao.com/2022906194
영신커피숍,카페,128.9269761,35.96124694,경북 영천시 강변로 37,http://place.map.kakao.com/21481130
1994커피 영천점,카페,128.9265875,35.9671922,경북 영천시 왕평길 31,http://place.map.kakao.com/27441628
카페비다,카페,128.9290732,35.96694321,경북 영천시 백신애길 2,http://place.map.kakao.com/40532053
더렁즈커피,카페,128.9277516,35.96647246,경북 영천시 서문길 97-3,http://place.map.kakao.com/1940975546
소나무,카페,128.9310484,35.96653207,경북 영천시 최무선로 284,http://place.map.kakao.com/641870613
애플트리,카페,128.9315688,35.97378909,경북 영천시 중앙동2길 100,http://place.map.kakao.com/1667307442
착한까페,카페,128.9296779,35.97302477,경북 영천시 천문로 398,http://place.map.kakao.com/384383410
어느날카페,카페,128.9305308,35.97417884,경북 영천시 중앙동3길 76,http://place.map.kakao.com/2099993958
카페비엔,카페,128.9327818,35.94314816,경북 영천시 한방로 27,http://place.map.kakao.com/18694041
스타코,카페,128.9341865,35.96126877,경북 영천시 구읍1길 17,http://place.map.kakao.com/694525258
솔방,카페,128.932323,35.95966064,경북 영천시 담안8길 44,http://place.map.kakao.com/9152198
초아당,카페,128.9346981,35.96015941,경북 영천시 금완로 60-6,http://place.map.kakao.com/472832604
이다숲,카페,128.9352992,35.96112738,경북 영천시 구읍1길 41,http://place.map.kakao.com/1689928270
빽다방 영천완산점,카페,128.9360544,35.96359767,경북 영천시 시장로 53,http://place.map.kakao.com/1858560549
더벤티 영천점,카페,128.9347675,35.96350129,경북 영천시 시장로 41,http://place.map.kakao.com/1316296238
카페 리버뷰,카페,128.934092,35.9682086,경북 영천시 최무선로 318,http://place.map.kakao.com/2098261084
별이랑놀자,카페,128.9324462,35.9749031,경북 영천시 중앙동1길 77,http://place.map.kakao.com/1453577090
투썸플레이스 영천시청점,카페,128.9361749,35.97234338,경북 영천시 충효로 60,http://place.map.kakao.com/14411602
파스쿠찌 영천시청점,카페,128.9353104,35.97202844,경북 영천시 충효로 50,http://place.map.kakao.com/26894262
자메이카,카페,128.9368556,35.97279735,경북 영천시 충효로 68,http://place.map.kakao.com/27408450
보리수다방,카페,128.9305836,35.96997807,경북 영천시 충효로 4,http://place.map.kakao.com/1019843452
샐리,카페,128.9334489,35.97315237,경북 영천시 중앙동4길 20,http://place.map.kakao.com/787207023
메가MGC커피 영천시청점,카페,128.9375887,35.97349556,경북 영천시 충효로 75-2,http://place.map.kakao.com/1416376094
쌍화별당전통카페,카페,128.9323248,35.97505824,경북 영천시 중앙동1길 81,http://place.map.kakao.com/1250010871
카페모람,카페,128.9359605,35.97282081,경북 영천시 무궁화길 20,http://place.map.kakao.com/313456245
커피나라빙수왕 영천점,카페,128.9342509,35.97317548,경북 영천시 중앙동1길 28,http://place.map.kakao.com/680971808
안다미로,카페,128.9347813,35.98314095,경북 영천시 오미길 121,http://place.map.kakao.com/2012491221
야미야미,카페,128.9326631,35.97425083,경북 영천시 중앙동2길 78,http://place.map.kakao.com/1976864082
더블유컬렉션 영천점,카페,128.9335261,35.97409095,경북 영천시 중앙동1길 52,http://place.map.kakao.com/1360384949
담숨,카페,128.9399671,35.86809164,경북 영천시 대창면 금창로 1095-60,http://place.map.kakao.com/1234418493
에그마카슈,카페,128.9387924,35.96052402,경북 영천시 역전로 51-3,http://place.map.kakao.com/1719464946
하늘다방,카페,128.9374193,35.9628007,경북 영천시 완산중앙3길 36,http://place.map.kakao.com/176095360
원천다방,카페,128.9384298,35.96074344,경북 영천시 역전로 49,http://place.map.kakao.com/22234048
여심다방,카페,128.9379035,35.96075194,경북 영천시 역전로 46,http://place.map.kakao.com/1441291825
수림다방,카페,128.9375472,35.96172816,경북 영천시 완산중앙3길 12,http://place.map.kakao.com/14872764
열차다방,카페,128.9387751,35.96063424,경북 영천시 역전로 51-1,http://place.map.kakao.com/21507100
북두카페,카페,128.9399155,35.96171692,경북 영천시 완산7길 3,http://place.map.kakao.com/941068516
양지다방,카페,128.9375339,35.96136344,경북 영천시 완산중앙3길 4,http://place.map.kakao.com/8877845
바빈스커피 영천완산점,카페,128.9371738,35.96250461,경북 영천시 완산중앙3길 29-1,http://place.map.kakao.com/1286808768
카페잇데이,카페,128.9359199,35.96366922,경북 영천시 시장로 51-1,http://place.map.kakao.com/1002576457
컴포즈커피 영천롯데시네마점,카페,128.9409698,35.9634011,경북 영천시 시장로 96,http://place.map.kakao.com/65031887
빽다방 영천시청점,카페,128.9376074,35.97321412,경북 영천시 충효로 74,http://place.map.kakao.com/1779220423
읍천리382 경북영천점,카페,128.9351353,35.97198531,경북 영천시 충효로 48-1,http://place.map.kakao.com/680070678
핸즈커피 영천시청점,카페,128.9387198,35.97197068,경북 영천시 시청남길 6,http://place.map.kakao.com/14735717
느루,카페,128.9349239,35.97031903,경북 영천시 문외1길 23,http://place.map.kakao.com/1117726155
설렘 영천점,카페,128.9357399,35.97377591,경북 영천시 청산길 25,http://place.map.kakao.com/1638576774
카페봄봄 영천 문외점,카페,128.9363184,35.97254291,경북 영천시 충효로 62,http://place.map.kakao.com/244416597
