id,name,category,x,y,address,place_url
1707203398,청년순대국,음식점,128.878128805257,35.9325190272689,경북 영천시 금호읍 금호로 152,http://place.map.kakao.com/1707203398
401615173,민수산,음식점,128.877057906756,35.9323997172453,경북 영천시 금호읍 금호로 141-1,http://place.map.kakao.com/401615173
24635268,조원국수김밥,음식점,128.87371335022436,35.93138328734279,경북 영천시 금호읍 금호로 110-1,http://place.map.kakao.com/24635268
1649001551,불타는저팔계,음식점,128.876215883038,35.9331508790248,경북 영천시 금호읍 교대2길 16,http://place.map.kakao.com/1649001551
8738372,개성순대돼지국밥,음식점,128.885120121134,36.0019300074977,경북 영천시 청통면 장수로 572,http://place.map.kakao.com/8738372
1073065788,삼거리식당,음식점,128.884607805497,36.0015578039288,경북 영천시 화산면 청통로 4,http://place.map.kakao.com/1073065788
8407735,산동성왕손짜장,음식점,128.887185349075,35.8760477451058,경북 영천시 대창면 금박로 975,http://place.map.kakao.com/8407735
8438247,신미숯불,음식점,128.889719208027,35.8751428436359,경북 영천시 대창면 금박로 1000,http://place.map.kakao.com/8438247
606796865,한마당,음식점,128.88722242801626,35.88750191081015,경북 영천시 대창면 강회1길 19-4,http://place.map.kakao.com/606796865
17076163,만평식당,음식점,128.891114240661,35.8866909648105,경북 영천시 대창면 금창로 547,http://place.map.kakao.com/17076163
946299170,현주네식당,음식점,128.88911142215377,35.89187766277501,경북 영천시 대창면 금창로 482-1,http://place.map.kakao.com/946299170
9063376,사계절보신탕,음식점,128.889001976732,35.899015157206,경북 영천시 금호읍 금창로 404,http://place.map.kakao.com/9063376
10090124,종동제과,음식점,128.891544480799,35.9064469939059,경북 영천시 금호읍 종동길 32-5,http://place.map.kakao.com/10090124
9028216,맥시칸치킨 금호점,음식점,128.87802543982718,35.932458469558554,경북 영천시 금호읍 금호로 150,http://place.map.kakao.com/9028216
803728703,우리식육식당,음식점,128.87943982318117,35.93299950952748,경북 영천시 금호읍 금호로 166,http://place.map.kakao.com/803728703
227479733,김복남맥주 영천금호점,음식점,128.876575631488,35.9323865344932,경북 영천시 금호읍 금호로 137-1,http://place.map.kakao.com/227479733
1261570314,까꾸리식당,음식점,128.876882104357,35.9320402278128,경북 영천시 금호읍 금호로 140,http://place.map.kakao.com/1261570314
1648981077,장안식당,음식점,128.87998281364207,35.93323700245699,경북 영천시 금호읍 금호로 172,http://place.map.kakao.com/1648981077
