lat,lon,ta_avg,td_avg,hm_avg,geometry,ASR,DSR,RSR,Tnwb,Tg,WBGT
37.684408,127.087396,12.4,5.8,66.0,POINT (127.087396 37.684408),289.5904,335.10773,217.97119,8.791040504476305,12.766118967533112,9.946952146640037
37.689029,127.087475,12.2,5.0,64.0,POINT (127.087475 37.689029),289.5904,335.10773,217.97119,8.40466207389009,12.56611896753311,9.616487245229687
37.444128,127.089097,12.8,5.9,66.0,POINT (127.089097 37.444128),294.10583,340.2346,211.82309,9.158643517390203,13.168909001350404,10.324832262443223
37.448747,127.089176,12.9,5.9,65.0,POINT (127.089176 37.448747),294.10583,340.2346,211.82309,9.146917310485549,13.268909001350403,10.346623917609964
37.453365,127.089255,12.8,5.9,65.0,POINT (127.089255 37.453365),283.18845,333.5654,216.67694,9.055343237917295,13.165275442600251,10.251795355062157
37.457984,127.089334,12.5,5.8,66.0,POINT (127.089334 37.457984),283.18845,333.5654,216.67694,8.882941319544654,12.86527544260025,10.041114012201309
37.462602,127.089412,13.3,6.7,69.0,POINT (127.089412 37.462602),290.1,336.59036,215.11537,9.933332319294701,13.666927981376649,11.016718219781621
37.467221,127.089491,13.9,7.4,70.0,POINT (127.089491 37.467221),290.1,336.59036,215.11537,10.597503051353739,14.266927981376648,11.661637732222946
37.471839,127.08957,13.6,7.0,69.0,POINT (127.08957 37.471839),292.61923,341.30386,210.48074,10.21188562017439,13.969488209486007,11.302217576019274
37.476458,127.089649,12.7,6.1,67.0,POINT (127.089649 37.476458),292.61923,341.30386,210.48074,9.169804697281847,13.069488209486007,10.302760929994495
37.481077,127.089728,12.7,6.1,67.0,POINT (127.089728 37.481077),290.1,336.59036,215.11537,9.169804697281847,13.066927981376647,10.302248884372622
37.485695,127.089807,13.5,7.0,69.0,POINT (127.089807 37.485695),292.61923,341.30386,210.48074,10.119034555531892,13.869488209486008,11.207221830769525
37.490314,127.089886,13.9,7.5,70.0,POINT (127.089886 37.490314),292.61923,341.30386,210.48074,10.597503051353739,14.269488209486008,11.662149777844819
37.494933,127.089965,13.6,7.1,69.0,POINT (127.089965 37.494933),292.61923,341.30386,210.48074,10.21188562017439,13.969488209486007,11.302217576019274
37.499552,127.090044,13.8,6.4,64.0,POINT (127.090044 37.499552),294.0577,340.9154,211.09805,9.864540046668601,14.169277864694596,11.11903360560694
37.504171,127.090123,13.8,6.3,64.0,POINT (127.090123 37.504171),294.0577,340.9154,211.09805,9.864540046668601,14.169277864694596,11.11903360560694
37.50879,127.090201,13.8,6.3,64.0,POINT (127.090201 37.50879),294.5096,343.0,208.92111,9.864540046668601,14.170405197143555,11.119259072096733
37.513409,127.09028,13.8,6.2,64.0,POINT (127.09028 37.513409),294.70193,339.17697,212.93463,9.864540046668601,14.168335157632828,11.118845064194588
37.518028,127.090359,13.9,6.2,63.0,POINT (127.090359 37.518028),294.70193,339.17697,212.93463,9.848916932243831,14.268335157632828,11.137908884097248
37.522647,127.090438,13.9,6.2,63.0,POINT (127.090438 37.522647),294.70193,339.17697,212.93463,9.848916932243831,14.268335157632828,11.137908884097248
37.527266,127.090517,13.8,6.3,63.0,POINT (127.090517 37.527266),297.10965,343.38464,209.42303,9.758011771088935,14.17061282992363,11.044730805746982
37.531885,127.090596,13.8,6.1,63.0,POINT (127.090596 37.531885),295.52692,340.6712,211.72885,9.758011771088935,14.16914560198784,11.044437360159824
37.536505,127.090675,13.9,5.9,62.0,POINT (127.090675 37.536505),295.52692,340.6712,211.72885,9.742049393362905,14.269145601987839,11.063263695751601
37.541124,127.090754,13.9,5.9,62.0,POINT (127.090754 37.541124),295.52692,340.6712,211.72885,9.742049393362905,14.269145601987839,11.063263695751601
37.545743,127.090834,13.9,6.1,62.0,POINT (127.090834 37.545743),306.72687,350.28854,204.16347,9.742049393362905,14.274319940805436,11.06429856351512
37.550363,127.090913,14.0,6.5,64.0,POINT (127.090913 37.550363),295.52692,340.6712,211.72885,10.047024014999899,14.369145601987839,11.306745930897497
37.554982,127.090992,14.1,6.8,65.0,POINT (127.090992 37.554982),295.52692,340.6712,211.72885,10.245802928265691,14.469145601987838,11.475891170183552
37.559602,127.091071,14.1,7.1,67.0,POINT (127.091071 37.559602),295.52692,340.6712,211.72885,10.460913941117859,14.469145601987838,11.626468879180068
37.564221,127.09115,13.4,7.0,69.0,POINT (127.09115 37.564221),306.72687,350.28854,204.16347,10.02618345528192,13.774319940805436,11.113192406858431
