lat,lon,ta_avg,td_avg,hm_avg,geometry
36.546264,127.308211,13.4,7.3,71.0,POINT (127.308211 36.546264)
36.550872,127.308304,13.4,7.4,71.0,POINT (127.308304 36.550872)
36.555481,127.308398,13.4,7.4,71.0,POINT (127.308398 36.555481)
36.56009,127.308491,13.4,7.5,72.0,POINT (127.308491 36.56009)
36.564698,127.308585,13.4,7.5,72.0,POINT (127.308585 36.564698)
36.569307,127.308678,13.4,7.5,72.0,POINT (127.308678 36.569307)
36.573916,127.308771,13.4,7.5,72.0,POINT (127.308771 36.573916)
36.578525,127.308865,13.4,7.5,72.0,POINT (127.308865 36.578525)
36.583134,127.308958,13.4,7.5,72.0,POINT (127.308958 36.583134)
36.601571,127.309332,13.4,7.6,72.0,POINT (127.309332 36.601571)
36.421775,127.311396,13.0,7.7,73.0,POINT (127.311396 36.421775)
36.426382,127.31149,13.1,7.5,72.0,POINT (127.31149 36.426382)
36.43099,127.311583,13.0,7.6,73.0,POINT (127.311583 36.43099)
36.435597,127.311677,13.0,7.5,73.0,POINT (127.311677 36.435597)
36.440204,127.31177,13.2,7.3,71.0,POINT (127.31177 36.440204)
36.444812,127.311864,13.3,7.2,70.0,POINT (127.311864 36.444812)
36.449419,127.311957,13.1,7.4,72.0,POINT (127.311957 36.449419)
36.454027,127.31205,13.0,7.5,73.0,POINT (127.31205 36.454027)
36.458634,127.312144,13.0,7.6,73.0,POINT (127.312144 36.458634)
36.463242,127.312237,13.0,7.5,73.0,POINT (127.312237 36.463242)
36.46785,127.312331,13.2,7.4,71.0,POINT (127.312331 36.46785)
36.472457,127.312425,13.4,7.1,69.0,POINT (127.312425 36.472457)
36.477065,127.312518,13.5,7.1,69.0,POINT (127.312518 36.477065)
36.481673,127.312612,13.5,7.2,69.0,POINT (127.312612 36.481673)
36.486281,127.312705,13.5,7.1,69.0,POINT (127.312705 36.486281)
36.490889,127.312799,13.5,7.1,69.0,POINT (127.312799 36.490889)
36.495497,127.312892,13.5,7.2,69.0,POINT (127.312892 36.495497)
36.500105,127.312986,13.4,7.2,70.0,POINT (127.312986 36.500105)
36.504713,127.31308,13.4,7.3,71.0,POINT (127.31308 36.504713)
36.509321,127.313173,13.4,7.3,71.0,POINT (127.313173 36.509321)
36.513929,127.313267,13.4,7.3,71.0,POINT (127.313267 36.513929)
36.518538,127.313361,13.4,7.3,71.0,POINT (127.313361 36.518538)
36.523146,127.313454,13.4,7.2,70.0,POINT (127.313454 36.523146)
36.527754,127.313548,13.4,7.3,70.0,POINT (127.313548 36.527754)
36.532363,127.313642,13.4,7.3,70.0,POINT (127.313642 36.532363)
36.536971,127.313735,13.4,7.4,70.0,POINT (127.313735 36.536971)
36.54158,127.313829,13.4,7.3,71.0,POINT (127.313829 36.54158)
36.546188,127.313923,13.4,7.4,71.0,POINT (127.313923 36.546188)
36.550797,127.314017,13.4,7.4,71.0,POINT (127.314017 36.550797)
36.555405,127.31411,13.4,7.4,71.0,POINT (127.31411 36.555405)
36.560014,127.314204,13.4,7.5,71.0,POINT (127.314204 36.560014)
36.564623,127.314298,13.4,7.5,72.0,POINT (127.314298 36.564623)
36.569232,127.314392,13.4,7.5,72.0,POINT (127.314392 36.569232)
36.573841,127.314486,13.4,7.5,72.0,POINT (127.314486 36.573841)
36.57845,127.314579,13.4,7.5,72.0,POINT (127.314579 36.57845)
36.583059,127.314673,13.4,7.5,72.0,POINT (127.314673 36.583059)
36.421699,127.317097,13.1,7.4,72.0,POINT (127.317097 36.421699)
36.426307,127.317191,13.0,7.4,72.0,POINT (127.317191 36.426307)
36.430914,127.317285,13.1,7.5,72.0,POINT (127.317285 36.430914)
36.435521,127.317379,13.0,7.5,73.0,POINT (127.317379 36.435521)
36.440129,127.317472,13.2,7.3,71.0,POINT (127.317472 36.440129)
36.444736,127.317566,13.2,7.3,71.0,POINT (127.317566 36.444736)
36.449343,127.31766,13.0,7.5,73.0,POINT (127.31766 36.449343)
36.453951,127.317754,13.0,7.6,73.0,POINT (127.317754 36.453951)
36.458559,127.317848,13.0,7.5,73.0,POINT (127.317848 36.458559)
36.463166,127.317942,13.0,7.5,73.0,POINT (127.317942 36.463166)
36.467774,127.318036,13.1,7.4,72.0,POINT (127.318036 36.467774)
36.472382,127.31813,13.4,7.1,69.0,POINT (127.31813 36.472382)
36.476989,127.318224,13.5,7.1,69.0,POINT (127.318224 36.476989)
36.481597,127.318318,13.5,7.1,69.0,POINT (127.318318 36.481597)
36.486205,127.318412,13.5,7.1,69.0,POINT (127.318412 36.486205)
36.490813,127.318506,13.5,7.1,69.0,POINT (127.318506 36.490813)
36.495421,127.3186,13.5,7.2,70.0,POINT (127.3186 36.495421)
36.500029,127.318694,13.4,7.2,70.0,POINT (127.318694 36.500029)
36.504637,127.318788,13.4,7.2,70.0,POINT (127.318788 36.504637)
36.509245,127.318882,13.4,7.2,70.0,POINT (127.318882 36.509245)
36.513854,127.318976,13.4,7.3,71.0,POINT (127.318976 36.513854)
36.518462,127.31907,13.4,7.4,71.0,POINT (127.31907 36.518462)
36.52307,127.319164,13.4,7.3,71.0,POINT (127.319164 36.52307)
36.527678,127.319258,13.5,7.2,70.0,POINT (127.319258 36.527678)
36.532287,127.319352,13.4,7.3,70.0,POINT (127.319352 36.532287)
36.536895,127.319446,13.4,7.3,70.0,POINT (127.319446 36.536895)
36.541504,127.31954,13.4,7.3,70.0,POINT (127.31954 36.541504)
36.546112,127.319634,13.4,7.3,70.0,POINT (127.319634 36.546112)
36.550721,127.319729,13.4,7.4,70.0,POINT (127.319729 36.550721)
36.55533,127.319823,13.5,7.3,71.0,POINT (127.319823 36.55533)
36.559938,127.319917,13.4,7.4,71.0,POINT (127.319917 36.559938)
36.564547,127.320011,13.4,7.5,71.0,POINT (127.320011 36.564547)
36.569156,127.320105,13.4,7.4,71.0,POINT (127.320105 36.569156)
36.573765,127.3202,13.4,7.4,71.0,POINT (127.3202 36.573765)
36.578374,127.320294,13.4,7.5,71.0,POINT (127.320294 36.578374)
36.582983,127.320388,13.4,7.5,71.0,POINT (127.320388 36.582983)
36.421623,127.322798,12.9,7.3,72.0,POINT (127.322798 36.421623)
36.426231,127.322892,12.9,7.2,71.0,POINT (127.322892 36.426231)
36.430838,127.322986,13.0,7.4,72.0,POINT (127.322986 36.430838)
36.435445,127.32308,13.0,7.6,73.0,POINT (127.32308 36.435445)
36.440053,127.323175,13.0,7.4,73.0,POINT (127.323175 36.440053)
36.44466,127.323269,13.0,7.5,73.0,POINT (127.323269 36.44466)
36.449267,127.323363,13.0,7.6,73.0,POINT (127.323363 36.449267)
36.453875,127.323458,13.0,7.5,73.0,POINT (127.323458 36.453875)
36.458483,127.323552,13.0,7.5,73.0,POINT (127.323552 36.458483)
36.46309,127.323646,13.0,7.5,73.0,POINT (127.323646 36.46309)
36.467698,127.32374,13.1,7.3,72.0,POINT (127.32374 36.467698)
36.472306,127.323835,13.5,7.0,68.0,POINT (127.323835 36.472306)
36.476913,127.323929,13.5,7.1,69.0,POINT (127.323929 36.476913)
36.481521,127.324024,13.5,7.1,70.0,POINT (127.324024 36.481521)
36.486129,127.324118,13.5,7.1,69.0,POINT (127.324118 36.486129)
36.490737,127.324212,13.5,7.1,69.0,POINT (127.324212 36.490737)
36.495345,127.324307,13.5,7.2,69.0,POINT (127.324307 36.495345)
36.499953,127.324401,13.5,7.2,70.0,POINT (127.324401 36.499953)
36.504561,127.324496,13.5,7.2,70.0,POINT (127.324496 36.504561)
36.509169,127.32459,13.5,7.2,70.0,POINT (127.32459 36.509169)
36.513777,127.324685,13.4,7.3,71.0,POINT (127.324685 36.513777)
36.518386,127.324779,13.4,7.3,71.0,POINT (127.324779 36.518386)
36.522994,127.324873,13.5,7.3,70.0,POINT (127.324873 36.522994)
36.527602,127.324968,13.5,7.2,70.0,POINT (127.324968 36.527602)
36.532211,127.325062,13.5,7.3,70.0,POINT (127.325062 36.532211)
36.536819,127.325157,13.5,7.3,70.0,POINT (127.325157 36.536819)
36.541428,127.325252,13.5,7.3,70.0,POINT (127.325252 36.541428)
36.546036,127.325346,13.5,7.2,69.0,POINT (127.325346 36.546036)
36.550645,127.325441,13.5,7.4,70.0,POINT (127.325441 36.550645)
36.555253,127.325535,13.5,7.3,70.0,POINT (127.325535 36.555253)
36.559862,127.32563,13.5,7.4,71.0,POINT (127.32563 36.559862)
36.564471,127.325724,13.5,7.4,71.0,POINT (127.325724 36.564471)
36.56908,127.325819,13.5,7.4,71.0,POINT (127.325819 36.56908)
36.573689,127.325914,13.5,7.4,71.0,POINT (127.325914 36.573689)
36.578298,127.326008,13.5,7.4,71.0,POINT (127.326008 36.578298)
36.421547,127.328498,12.9,7.3,72.0,POINT (127.328498 36.421547)
36.426154,127.328593,12.9,7.1,71.0,POINT (127.328593 36.426154)
36.430762,127.328688,12.9,7.3,72.0,POINT (127.328688 36.430762)
36.435369,127.328782,13.1,7.3,71.0,POINT (127.328782 36.435369)
36.439976,127.328877,13.1,7.4,72.0,POINT (127.328877 36.439976)
36.444584,127.328972,13.1,7.4,72.0,POINT (127.328972 36.444584)
36.449191,127.329066,13.1,7.5,72.0,POINT (127.329066 36.449191)
36.453799,127.329161,13.0,7.5,73.0,POINT (127.329161 36.453799)
36.458406,127.329256,13.1,7.3,71.0,POINT (127.329256 36.458406)
36.463014,127.32935,13.3,7.2,70.0,POINT (127.32935 36.463014)
36.467621,127.329445,13.5,7.0,69.0,POINT (127.329445 36.467621)
36.472229,127.32954,13.5,7.0,68.0,POINT (127.32954 36.472229)
36.476837,127.329635,13.5,7.1,69.0,POINT (127.329635 36.476837)
36.481445,127.32973,13.5,7.1,69.0,POINT (127.32973 36.481445)
36.486053,127.329824,13.5,7.0,68.0,POINT (127.329824 36.486053)
36.490661,127.329919,13.4,7.2,70.0,POINT (127.329919 36.490661)
36.495269,127.330014,13.5,7.1,68.0,POINT (127.330014 36.495269)
36.499877,127.330109,13.5,7.1,69.0,POINT (127.330109 36.499877)
36.504485,127.330204,13.5,7.2,69.0,POINT (127.330204 36.504485)
36.509093,127.330298,13.5,7.2,69.0,POINT (127.330298 36.509093)
36.513701,127.330393,13.5,7.2,70.0,POINT (127.330393 36.513701)
36.518309,127.330488,13.4,7.3,71.0,POINT (127.330488 36.518309)
36.522918,127.330583,13.5,7.2,70.0,POINT (127.330583 36.522918)
36.527526,127.330678,13.5,7.2,69.0,POINT (127.330678 36.527526)
36.532134,127.330773,13.5,7.2,69.0,POINT (127.330773 36.532134)
36.536743,127.330868,13.5,7.2,69.0,POINT (127.330868 36.536743)
36.541351,127.330963,13.5,7.3,69.0,POINT (127.330963 36.541351)
36.54596,127.331058,13.5,7.2,69.0,POINT (127.331058 36.54596)
36.550568,127.331153,13.5,7.3,70.0,POINT (127.331153 36.550568)
36.555177,127.331248,13.5,7.4,70.0,POINT (127.331248 36.555177)
36.559786,127.331343,13.5,7.4,70.0,POINT (127.331343 36.559786)
36.564394,127.331438,13.5,7.4,70.0,POINT (127.331438 36.564394)
36.569003,127.331533,13.5,7.4,70.0,POINT (127.331533 36.569003)
36.573612,127.331628,13.5,7.4,70.0,POINT (127.331628 36.573612)
36.426078,127.334294,12.9,7.3,72.0,POINT (127.334294 36.426078)
36.430685,127.334389,12.9,7.2,71.0,POINT (127.334389 36.430685)
36.435292,127.334484,12.9,7.2,72.0,POINT (127.334484 36.435292)
36.4399,127.334579,12.9,7.3,72.0,POINT (127.334579 36.4399)
36.444507,127.334674,13.0,7.3,72.0,POINT (127.334674 36.444507)
36.449114,127.334769,13.0,7.5,72.0,POINT (127.334769 36.449114)
36.453722,127.334865,13.1,7.3,72.0,POINT (127.334865 36.453722)
36.45833,127.33496,13.4,7.1,69.0,POINT (127.33496 36.45833)
36.462937,127.335055,13.5,7.0,68.0,POINT (127.335055 36.462937)
36.467545,127.33515,13.5,7.0,68.0,POINT (127.33515 36.467545)
36.472152,127.335245,13.6,7.0,68.0,POINT (127.335245 36.472152)
36.47676,127.33534,13.5,7.1,69.0,POINT (127.33534 36.47676)
36.481368,127.335435,13.5,7.1,69.0,POINT (127.335435 36.481368)
36.485976,127.335531,13.5,7.1,68.0,POINT (127.335531 36.485976)
36.490584,127.335626,13.1,7.3,71.0,POINT (127.335626 36.490584)
36.495192,127.335721,13.3,7.2,70.0,POINT (127.335721 36.495192)
36.4998,127.335816,13.5,7.1,68.0,POINT (127.335816 36.4998)
36.504408,127.335912,13.5,7.1,68.0,POINT (127.335912 36.504408)
36.509016,127.336007,13.5,7.1,68.0,POINT (127.336007 36.509016)
36.513624,127.336102,13.5,7.2,70.0,POINT (127.336102 36.513624)
36.518232,127.336197,13.5,7.3,70.0,POINT (127.336197 36.518232)
36.522841,127.336293,13.5,7.2,70.0,POINT (127.336293 36.522841)
36.527449,127.336388,13.5,7.1,68.0,POINT (127.336388 36.527449)
36.532058,127.336483,13.5,7.1,69.0,POINT (127.336483 36.532058)
36.536666,127.336579,13.5,7.2,69.0,POINT (127.336579 36.536666)
36.541274,127.336674,13.5,7.3,70.0,POINT (127.336674 36.541274)
36.545883,127.336769,13.5,7.3,70.0,POINT (127.336769 36.545883)
36.550492,127.336865,13.5,7.3,70.0,POINT (127.336865 36.550492)
36.5551,127.33696,13.5,7.3,70.0,POINT (127.33696 36.5551)
36.559709,127.337056,13.5,7.3,70.0,POINT (127.337056 36.559709)
36.564318,127.337151,13.5,7.4,70.0,POINT (127.337151 36.564318)
36.568926,127.337246,13.5,7.4,70.0,POINT (127.337246 36.568926)
36.430608,127.340091,12.9,7.2,72.0,POINT (127.340091 36.430608)
36.435215,127.340186,12.9,7.1,71.0,POINT (127.340186 36.435215)
36.439823,127.340282,12.9,7.2,71.0,POINT (127.340282 36.439823)
36.44443,127.340377,13.1,7.3,71.0,POINT (127.340377 36.44443)
36.449037,127.340473,13.0,7.5,73.0,POINT (127.340473 36.449037)
36.453645,127.340568,13.1,7.3,71.0,POINT (127.340568 36.453645)
36.458253,127.340664,13.4,7.0,69.0,POINT (127.340664 36.458253)
36.46286,127.340759,13.5,6.9,68.0,POINT (127.340759 36.46286)
36.467468,127.340855,13.5,6.9,68.0,POINT (127.340855 36.467468)
36.472075,127.34095,13.6,7.0,68.0,POINT (127.34095 36.472075)
36.476683,127.341046,13.5,7.1,69.0,POINT (127.341046 36.476683)
36.481291,127.341141,13.5,7.1,68.0,POINT (127.341141 36.481291)
36.485899,127.341237,13.3,7.2,70.0,POINT (127.341237 36.485899)
36.490507,127.341333,13.1,7.3,72.0,POINT (127.341333 36.490507)
36.495115,127.341428,13.4,7.2,69.0,POINT (127.341428 36.495115)
36.499723,127.341524,13.5,7.0,68.0,POINT (127.341524 36.499723)
36.504331,127.34162,13.5,7.0,68.0,POINT (127.34162 36.504331)
36.508939,127.341715,13.4,7.1,69.0,POINT (127.341715 36.508939)
36.513547,127.341811,13.5,7.1,69.0,POINT (127.341811 36.513547)
36.518155,127.341907,13.5,7.2,70.0,POINT (127.341907 36.518155)
36.522764,127.342002,13.5,7.2,69.0,POINT (127.342002 36.522764)
36.527372,127.342098,13.4,7.1,69.0,POINT (127.342098 36.527372)
36.53198,127.342194,13.5,7.1,68.0,POINT (127.342194 36.53198)
36.536589,127.342289,13.5,7.2,70.0,POINT (127.342289 36.536589)
36.541197,127.342385,13.5,7.3,70.0,POINT (127.342385 36.541197)
36.545806,127.342481,13.5,7.3,70.0,POINT (127.342481 36.545806)
36.550414,127.342577,13.5,7.3,70.0,POINT (127.342577 36.550414)
36.555023,127.342673,13.5,7.3,70.0,POINT (127.342673 36.555023)
36.559632,127.342768,13.6,7.3,70.0,POINT (127.342768 36.559632)
36.564241,127.342864,13.5,7.3,70.0,POINT (127.342864 36.564241)
36.439745,127.345984,13.0,7.3,71.0,POINT (127.345984 36.439745)
36.444353,127.34608,13.1,7.5,72.0,POINT (127.34608 36.444353)
36.44896,127.346176,13.0,7.4,72.0,POINT (127.346176 36.44896)
36.453568,127.346272,13.2,7.3,71.0,POINT (127.346272 36.453568)
36.458175,127.346367,13.4,7.0,68.0,POINT (127.346367 36.458175)
36.462783,127.346463,13.5,6.9,67.0,POINT (127.346463 36.462783)
36.46739,127.346559,13.6,6.9,68.0,POINT (127.346559 36.46739)
36.471998,127.346655,13.6,7.0,68.0,POINT (127.346655 36.471998)
36.476606,127.346751,13.5,7.1,69.0,POINT (127.346751 36.476606)
36.481214,127.346847,13.6,7.0,68.0,POINT (127.346847 36.481214)
36.485822,127.346943,13.1,7.3,72.0,POINT (127.346943 36.485822)
36.490429,127.347039,13.0,7.4,72.0,POINT (127.347039 36.490429)
36.495037,127.347135,13.3,7.2,70.0,POINT (127.347135 36.495037)
36.499645,127.347231,13.6,7.1,68.0,POINT (127.347231 36.499645)
36.504253,127.347327,13.5,7.0,68.0,POINT (127.347327 36.504253)
36.508862,127.347424,13.3,7.2,70.0,POINT (127.347424 36.508862)
36.51347,127.34752,13.5,7.1,68.0,POINT (127.34752 36.51347)
36.518078,127.347616,13.5,7.2,69.0,POINT (127.347616 36.518078)
36.522686,127.347712,13.5,7.2,69.0,POINT (127.347712 36.522686)
36.527295,127.347808,13.5,7.1,68.0,POINT (127.347808 36.527295)
36.531903,127.347904,13.6,7.2,69.0,POINT (127.347904 36.531903)
36.536511,127.348,13.5,7.3,70.0,POINT (127.348 36.536511)
36.54112,127.348096,13.5,7.3,70.0,POINT (127.348096 36.54112)
36.545728,127.348193,13.5,7.3,70.0,POINT (127.348193 36.545728)
36.550337,127.348289,13.6,7.3,70.0,POINT (127.348289 36.550337)
36.554946,127.348385,13.6,7.3,70.0,POINT (127.348385 36.554946)
36.559554,127.348481,13.6,7.3,70.0,POINT (127.348481 36.559554)
36.564163,127.348578,13.6,7.3,70.0,POINT (127.348578 36.564163)
36.448882,127.351879,13.1,7.3,71.0,POINT (127.351879 36.448882)
36.45349,127.351975,13.3,7.1,70.0,POINT (127.351975 36.45349)
36.458098,127.352071,13.5,6.9,68.0,POINT (127.352071 36.458098)
36.462705,127.352168,13.6,6.9,67.0,POINT (127.352168 36.462705)
36.467313,127.352264,13.6,6.9,68.0,POINT (127.352264 36.467313)
36.47192,127.35236,13.6,7.0,68.0,POINT (127.35236 36.47192)
36.476528,127.352457,13.6,7.1,69.0,POINT (127.352457 36.476528)
36.481136,127.352553,13.5,7.0,68.0,POINT (127.352553 36.481136)
36.485744,127.35265,13.0,7.3,72.0,POINT (127.35265 36.485744)
36.490352,127.352746,13.0,7.4,72.0,POINT (127.352746 36.490352)
36.49496,127.352842,13.4,7.1,69.0,POINT (127.352842 36.49496)
36.499568,127.352939,13.5,7.1,69.0,POINT (127.352939 36.499568)
36.504176,127.353035,13.5,7.1,69.0,POINT (127.353035 36.504176)
36.508784,127.353132,13.5,7.0,68.0,POINT (127.353132 36.508784)
36.513392,127.353228,13.5,7.0,68.0,POINT (127.353228 36.513392)
36.518,127.353325,13.5,7.2,69.0,POINT (127.353325 36.518)
36.522609,127.353421,13.5,7.2,70.0,POINT (127.353421 36.522609)
36.527217,127.353518,13.6,7.2,69.0,POINT (127.353518 36.527217)
36.531825,127.353614,13.5,7.2,70.0,POINT (127.353614 36.531825)
36.536434,127.353711,13.5,7.3,70.0,POINT (127.353711 36.536434)
36.541042,127.353808,13.5,7.3,70.0,POINT (127.353808 36.541042)
36.545651,127.353904,13.5,7.3,70.0,POINT (127.353904 36.545651)
36.550259,127.354001,13.6,7.3,70.0,POINT (127.354001 36.550259)
36.554868,127.354097,13.6,7.3,70.0,POINT (127.354097 36.554868)
36.559477,127.354194,13.6,7.3,70.0,POINT (127.354194 36.559477)
36.564085,127.354291,13.6,7.3,70.0,POINT (127.354291 36.564085)
36.448805,127.357582,13.2,7.1,70.0,POINT (127.357582 36.448805)
36.453412,127.357678,13.4,6.9,68.0,POINT (127.357678 36.453412)
36.45802,127.357775,13.5,6.9,67.0,POINT (127.357775 36.45802)
36.462627,127.357872,13.6,6.9,67.0,POINT (127.357872 36.462627)
36.467235,127.357969,13.6,6.9,67.0,POINT (127.357969 36.467235)
36.471842,127.358065,13.6,6.9,68.0,POINT (127.358065 36.471842)
36.47645,127.358162,13.6,7.0,68.0,POINT (127.358162 36.47645)
36.481058,127.358259,13.5,6.9,68.0,POINT (127.358259 36.481058)
36.485666,127.358356,13.1,7.3,71.0,POINT (127.358356 36.485666)
36.490274,127.358453,13.1,7.3,71.0,POINT (127.358453 36.490274)
36.494882,127.35855,13.6,7.0,68.0,POINT (127.35855 36.494882)
36.49949,127.358646,13.5,7.2,69.0,POINT (127.358646 36.49949)
36.504098,127.358743,13.6,7.2,69.0,POINT (127.358743 36.504098)
36.508706,127.35884,13.6,7.2,69.0,POINT (127.35884 36.508706)
36.513314,127.358937,13.6,7.2,69.0,POINT (127.358937 36.513314)
36.517922,127.359034,13.5,7.3,70.0,POINT (127.359034 36.517922)
36.52253,127.359131,13.5,7.3,70.0,POINT (127.359131 36.52253)
36.527139,127.359228,13.5,7.3,70.0,POINT (127.359228 36.527139)
36.531747,127.359325,13.5,7.3,70.0,POINT (127.359325 36.531747)
36.536356,127.359422,13.5,7.3,70.0,POINT (127.359422 36.536356)
36.540964,127.359519,13.5,7.3,70.0,POINT (127.359519 36.540964)
36.545573,127.359616,13.6,7.3,69.0,POINT (127.359616 36.545573)
36.550181,127.359713,13.6,7.3,70.0,POINT (127.359713 36.550181)
36.55479,127.35981,13.6,7.3,70.0,POINT (127.35981 36.55479)
36.559398,127.359907,13.6,7.3,70.0,POINT (127.359907 36.559398)
36.564007,127.360004,13.6,7.3,70.0,POINT (127.360004 36.564007)
36.471764,127.363771,13.5,6.9,67.0,POINT (127.363771 36.471764)
36.476372,127.363868,13.5,6.9,67.0,POINT (127.363868 36.476372)
36.490195,127.364159,13.4,7.1,69.0,POINT (127.364159 36.490195)
36.494803,127.364257,13.6,7.0,68.0,POINT (127.364257 36.494803)
36.499411,127.364354,13.6,7.1,69.0,POINT (127.364354 36.499411)
36.504019,127.364451,13.6,7.1,69.0,POINT (127.364451 36.504019)
36.508627,127.364549,13.6,7.1,69.0,POINT (127.364549 36.508627)
36.513236,127.364646,13.6,7.2,69.0,POINT (127.364646 36.513236)
36.517844,127.364743,13.5,7.2,70.0,POINT (127.364743 36.517844)
36.522452,127.36484,13.5,7.3,70.0,POINT (127.36484 36.522452)
36.52706,127.364938,13.5,7.3,70.0,POINT (127.364938 36.52706)
36.531669,127.365035,13.5,7.3,70.0,POINT (127.365035 36.531669)
36.536277,127.365133,13.6,7.3,69.0,POINT (127.365133 36.536277)
36.540886,127.36523,13.6,7.1,68.0,POINT (127.36523 36.540886)
36.545494,127.365327,13.5,7.1,68.0,POINT (127.365327 36.545494)
36.550103,127.365425,13.6,7.2,68.0,POINT (127.365425 36.550103)
36.554711,127.365522,13.6,7.3,69.0,POINT (127.365522 36.554711)
36.55932,127.36562,13.6,7.3,70.0,POINT (127.36562 36.55932)
36.563929,127.365717,13.6,7.4,70.0,POINT (127.365717 36.563929)
36.490117,127.369866,13.5,6.9,68.0,POINT (127.369866 36.490117)
36.494725,127.369964,13.6,7.1,69.0,POINT (127.369964 36.494725)
36.499333,127.370061,13.6,7.1,69.0,POINT (127.370061 36.499333)
36.503941,127.370159,13.5,7.0,67.0,POINT (127.370159 36.503941)
36.508549,127.370257,13.4,7.0,68.0,POINT (127.370257 36.508549)
36.513157,127.370355,13.4,7.0,69.0,POINT (127.370355 36.513157)
36.517765,127.370452,13.5,7.0,68.0,POINT (127.370452 36.517765)
36.522373,127.37055,13.6,7.1,68.0,POINT (127.37055 36.522373)
36.526982,127.370648,13.6,7.2,69.0,POINT (127.370648 36.526982)
36.53159,127.370746,13.6,7.2,69.0,POINT (127.370746 36.53159)
36.536198,127.370843,13.6,7.1,68.0,POINT (127.370843 36.536198)
36.540807,127.370941,13.4,7.1,69.0,POINT (127.370941 36.540807)
36.545415,127.371039,13.3,7.2,70.0,POINT (127.371039 36.545415)
36.550024,127.371137,13.5,7.1,68.0,POINT (127.371137 36.550024)
36.554632,127.371235,13.6,7.1,68.0,POINT (127.371235 36.554632)
36.559241,127.371332,13.6,7.2,69.0,POINT (127.371332 36.559241)
36.56385,127.37143,13.6,7.3,70.0,POINT (127.37143 36.56385)
36.568459,127.371528,13.7,7.3,69.0,POINT (127.371528 36.568459)
36.494646,127.375671,13.6,7.1,68.0,POINT (127.375671 36.494646)
36.499254,127.375769,13.6,7.1,68.0,POINT (127.375769 36.499254)
36.503862,127.375867,13.5,6.9,67.0,POINT (127.375867 36.503862)
36.50847,127.375965,13.3,7.1,70.0,POINT (127.375965 36.50847)
36.513078,127.376063,13.2,7.2,70.0,POINT (127.376063 36.513078)
36.517686,127.376161,13.3,7.1,70.0,POINT (127.376161 36.517686)
36.522294,127.376259,13.5,7.0,68.0,POINT (127.376259 36.522294)
36.526903,127.376358,13.6,7.0,68.0,POINT (127.376358 36.526903)
36.531511,127.376456,13.6,7.1,68.0,POINT (127.376456 36.531511)
36.536119,127.376554,13.5,7.0,68.0,POINT (127.376554 36.536119)
36.540728,127.376652,13.0,7.2,71.0,POINT (127.376652 36.540728)
36.545336,127.37675,13.0,7.3,72.0,POINT (127.37675 36.545336)
36.549945,127.376849,13.1,7.2,71.0,POINT (127.376849 36.549945)
36.554553,127.376947,13.4,7.1,68.0,POINT (127.376947 36.554553)
36.559162,127.377045,13.6,7.2,68.0,POINT (127.377045 36.559162)
36.563771,127.377143,13.6,7.3,69.0,POINT (127.377143 36.563771)
36.568379,127.377242,13.7,7.3,69.0,POINT (127.377242 36.568379)
36.499174,127.381476,13.6,7.1,68.0,POINT (127.381476 36.499174)
36.503782,127.381575,13.6,7.0,67.0,POINT (127.381575 36.503782)
36.50839,127.381673,13.5,6.9,67.0,POINT (127.381673 36.50839)
36.512998,127.381772,13.4,7.0,68.0,POINT (127.381772 36.512998)
36.517607,127.38187,13.3,7.1,70.0,POINT (127.38187 36.517607)
36.522215,127.381969,13.2,7.2,70.0,POINT (127.381969 36.522215)
36.526823,127.382068,13.4,7.0,68.0,POINT (127.382068 36.526823)
36.531431,127.382166,13.6,7.0,68.0,POINT (127.382166 36.531431)
36.53604,127.382265,13.3,7.1,69.0,POINT (127.382265 36.53604)
36.540648,127.382363,12.9,7.3,72.0,POINT (127.382363 36.540648)
36.545257,127.382462,12.9,7.2,71.0,POINT (127.382462 36.545257)
36.549865,127.382561,13.0,7.2,72.0,POINT (127.382561 36.549865)
36.499095,127.387184,13.6,7.1,68.0,POINT (127.387184 36.499095)
36.503703,127.387283,13.6,7.0,68.0,POINT (127.387283 36.503703)
36.508311,127.387382,13.5,6.9,67.0,POINT (127.387382 36.508311)
36.512919,127.387481,13.4,7.0,68.0,POINT (127.387481 36.512919)
36.517527,127.387579,13.1,7.2,71.0,POINT (127.387579 36.517527)
36.522135,127.387678,13.0,7.3,72.0,POINT (127.387678 36.522135)
36.526743,127.387777,13.1,7.2,70.0,POINT (127.387777 36.526743)
36.531352,127.387876,13.5,7.0,68.0,POINT (127.387876 36.531352)
36.53596,127.387975,13.2,7.1,70.0,POINT (127.387975 36.53596)
36.540569,127.388074,12.9,7.2,72.0,POINT (127.388074 36.540569)
36.494407,127.392792,13.6,7.0,68.0,POINT (127.392792 36.494407)
36.499014,127.392891,13.6,7.1,68.0,POINT (127.392891 36.499014)
36.503623,127.392991,13.6,6.9,67.0,POINT (127.392991 36.503623)
36.508231,127.39309,13.3,7.0,69.0,POINT (127.39309 36.508231)
36.512839,127.393189,13.1,7.2,71.0,POINT (127.393189 36.512839)
36.517447,127.393289,12.9,7.3,72.0,POINT (127.393289 36.517447)
36.522055,127.393388,13.0,7.2,71.0,POINT (127.393388 36.522055)
36.526663,127.393487,13.0,7.2,71.0,POINT (127.393487 36.526663)
