lat,lon,ta_avg,td_avg,hm_avg,geometry,ASR,DSR,RSR,Tnwb,Tg,WBGT
37.642376,127.127359,13.4,6.7,67.0,POINT (127.127359 37.642376),295.10382,342.32114,209.21732,9.815360261797782,13.770038449764252,10.964759873211298
37.568392,127.131854,13.4,6.0,64.0,POINT (127.131854 37.568392),299.22107,343.71533,212.61342,9.499571599204302,13.77079119682312,10.743858358807636
37.573011,127.131937,13.4,6.0,64.0,POINT (127.131937 37.573011),299.22107,343.71533,212.61342,9.499571599204302,13.77079119682312,10.743858358807636
37.577631,127.132019,13.4,5.9,64.0,POINT (127.132019 37.577631),299.22107,343.71533,212.61342,9.499571599204302,13.77079119682312,10.743858358807636
37.582251,127.132101,13.4,5.9,64.0,POINT (127.132101 37.582251),299.22107,343.71533,212.61342,9.499571599204302,13.77079119682312,10.743858358807636
37.58687,127.132183,13.5,6.0,64.0,POINT (127.132183 37.58687),296.3347,344.3076,207.46536,9.590813775332435,13.871110528707504,10.837791748474205
37.59149,127.132265,13.7,6.3,64.0,POINT (127.132265 37.59149),296.3347,344.3076,207.46536,9.77329799889921,14.071110528707504,11.025530704970947
37.59611,127.132347,13.7,6.8,66.0,POINT (127.132347 37.59611),296.3347,344.3076,207.46536,9.985747920996083,14.071110528707504,11.17424565043876
37.60073,127.132429,13.7,6.9,67.0,POINT (127.132429 37.60073),296.3347,344.3076,207.46536,10.09202635234395,14.071110528707504,11.248640552382266
37.60535,127.132511,13.7,6.9,67.0,POINT (127.132511 37.60535),296.3347,344.3076,207.46536,10.09202635234395,14.071110528707504,11.248640552382266
37.60997,127.132593,13.6,6.8,67.0,POINT (127.132593 37.60997),296.3347,344.3076,207.46536,9.999804360394293,13.971110528707504,11.154085158017505
37.61459,127.132676,13.6,6.7,66.0,POINT (127.132676 37.61459),296.3347,344.3076,207.46536,9.893847591682414,13.971110528707504,11.07991541991919
37.61921,127.132758,13.6,6.8,67.0,POINT (127.132758 37.61921),296.3347,344.3076,207.46536,9.999804360394293,13.971110528707504,11.154085158017505
37.62383,127.13284,13.4,7.1,69.0,POINT (127.13284 37.62383),295.10382,342.32114,209.21732,10.02618345528192,13.770038449764252,11.112336108650194
37.62845,127.132922,13.3,7.1,70.0,POINT (127.132922 37.62845),295.10382,342.32114,209.21732,10.038551103832665,13.670038449764252,11.090993462635716
37.63307,127.133004,13.3,7.1,70.0,POINT (127.133004 37.63307),295.10382,342.32114,209.21732,10.038551103832665,13.670038449764252,11.090993462635716
37.63769,127.133087,13.3,7.0,69.0,POINT (127.133087 37.63769),295.10382,342.32114,209.21732,9.933332319294701,13.670038449764252,11.017340313459142
37.642311,127.133169,13.4,6.7,68.0,POINT (127.133169 37.642311),281.6942,329.42502,222.07306,9.920736304166903,13.76300140619278,11.037115694155387
37.568326,127.137658,13.4,5.9,63.0,POINT (127.137658 37.568326),287.56152,335.1635,219.41733,9.394390683369673,13.766149425506592,10.66930336346009
37.572946,127.137741,13.3,6.0,64.0,POINT (127.137741 37.572946),299.22107,343.71533,212.61342,9.408329379957742,13.67079119682312,10.649988805335044
37.577566,127.137823,13.3,6.0,64.0,POINT (127.137823 37.577566),300.33453,347.1558,206.14615,9.408329379957742,13.672642308473588,10.650359027665136
37.582185,127.137906,13.3,5.9,64.0,POINT (127.137906 37.582185),300.33453,347.1558,206.14615,9.408329379957742,13.672642308473588,10.650359027665136
37.586805,127.137988,13.3,5.9,64.0,POINT (127.137988 37.586805),300.33453,347.1558,206.14615,9.408329379957742,13.672642308473588,10.650359027665136
37.591425,127.138071,13.3,5.9,64.0,POINT (127.138071 37.591425),296.3347,344.3076,207.46536,9.408329379957742,13.671110528707505,10.65005267171192
37.596045,127.138153,13.4,6.0,64.0,POINT (127.138153 37.596045),296.3347,344.3076,207.46536,9.499571599204302,13.771110528707505,10.743922225184512
37.600664,127.138236,13.4,6.1,65.0,POINT (127.138236 37.600664),295.34808,344.73465,207.27693,9.604787042158055,13.77134063243866,10.817619055998371
37.605284,127.138318,13.4,6.1,65.0,POINT (127.138318 37.605284),296.3347,344.3076,207.46536,9.604787042158055,13.771110528707505,10.817573035252138
37.609904,127.138401,13.4,6.1,65.0,POINT (127.138401 37.609904),296.3347,344.3076,207.46536,9.604787042158055,13.771110528707505,10.817573035252138
37.614524,127.138483,13.3,6.1,65.0,POINT (127.138483 37.614524),296.3347,344.3076,207.46536,9.513213179442115,13.671110528707505,10.723471331350982
37.619144,127.138566,13.4,6.2,66.0,POINT (127.138566 37.619144),295.34808,344.73465,207.27693,9.710046813979645,13.77134063243866,10.891300896273483
37.623764,127.138649,13.5,6.6,66.0,POINT (127.138649 37.623764),295.34808,344.73465,207.27693,9.801947222726852,13.87134063243866,10.985631182396528
37.628384,127.138731,13.4,6.7,67.0,POINT (127.138731 37.628384),295.10382,342.32114,209.21732,9.815360261797782,13.770038449764252,10.964759873211298
37.633005,127.138814,13.4,6.5,67.0,POINT (127.138814 37.633005),291.4635,341.2673,210.97884,9.815360261797782,13.769468420743943,10.964645867407235
37.637625,127.138897,13.3,6.5,67.0,POINT (127.138897 37.637625),291.4635,341.2673,210.97884,9.72313815486531,13.669468420743943,10.870090392554506
37.642245,127.138979,13.3,6.5,67.0,POINT (127.138979 37.642245),291.4635,341.2673,210.97884,9.72313815486531,13.669468420743943,10.870090392554506
37.646865,127.139062,13.2,6.5,67.0,POINT (127.139062 37.646865),281.6942,329.42502,222.07306,9.630916009318437,13.563001406192779,10.774241487761461
37.56826,127.143462,13.6,6.4,65.0,POINT (127.143462 37.56826),287.56152,335.1635,219.41733,9.787934643278899,13.966149425506591,11.004784135396546
37.57288,127.143545,13.3,5.9,64.0,POINT (127.143545 37.57288),300.33453,347.1558,206.14615,9.408329379957742,13.672642308473588,10.650359027665136
37.5775,127.143628,13.3,6.0,65.0,POINT (127.143628 37.5775),300.33453,347.1558,206.14615,9.513213179442115,13.672642308473588,10.723777687304198
37.582119,127.14371,13.2,5.9,65.0,POINT (127.14371 37.582119),300.33453,347.1558,206.14615,9.42163927507725,13.572642308473586,10.629675954248793
37.586739,127.143793,13.2,5.9,65.0,POINT (127.143793 37.586739),300.33453,347.1558,206.14615,9.42163927507725,13.572642308473586,10.629675954248793
37.591359,127.143876,13.2,5.9,65.0,POINT (127.143876 37.591359),295.34808,344.73465,207.27693,9.42163927507725,13.571340632438659,10.629415619041808
37.595979,127.143959,13.3,6.0,65.0,POINT (127.143959 37.595979),295.34808,344.73465,207.27693,9.513213179442115,13.67134063243866,10.723517352097213
37.600599,127.144042,13.3,6.0,65.0,POINT (127.144042 37.600599),295.34808,344.73465,207.27693,9.513213179442115,13.67134063243866,10.723517352097213
37.605218,127.144125,13.2,6.0,65.0,POINT (127.144125 37.605218),295.34808,344.73465,207.27693,9.42163927507725,13.571340632438659,10.629415619041808
37.609838,127.144208,13.2,6.0,65.0,POINT (127.144208 37.609838),295.34808,344.73465,207.27693,9.42163927507725,13.571340632438659,10.629415619041808
37.614458,127.144291,13.1,6.0,66.0,POINT (127.144291 37.614458),295.34808,344.73465,207.27693,9.434345347479319,13.47134063243866,10.608309869723255
37.619078,127.144374,13.1,6.1,66.0,POINT (127.144374 37.619078),295.34808,344.73465,207.27693,9.434345347479319,13.47134063243866,10.608309869723255
37.623698,127.144457,13.1,6.1,66.0,POINT (127.144457 37.623698),295.34808,344.73465,207.27693,9.434345347479319,13.47134063243866,10.608309869723255
37.628319,127.14454,13.1,6.2,66.0,POINT (127.14454 37.628319),291.4635,341.2673,210.97884,9.434345347479319,13.469468420743942,10.60793542738431
37.632939,127.144623,13.1,6.2,67.0,POINT (127.144623 37.632939),291.4635,341.2673,210.97884,9.538693825012565,13.469468420743942,10.680979361657585
37.637559,127.144706,13.1,6.2,67.0,POINT (127.144706 37.637559),291.4635,341.2673,210.97884,9.538693825012565,13.469468420743942,10.680979361657585
37.642179,127.14479,13.1,6.3,67.0,POINT (127.14479 37.642179),291.4635,341.2673,210.97884,9.538693825012565,13.469468420743942,10.680979361657585
37.6468,127.144873,13.1,6.3,67.0,POINT (127.144873 37.6468),291.04422,341.21927,210.74422,9.538693825012565,13.46944243311882,10.68097416413256
37.568194,127.149265,13.5,6.4,65.0,POINT (127.149265 37.568194),287.56152,335.1635,219.41733,9.696360863384209,13.866149425506592,10.910682489470265
37.572814,127.149349,13.3,5.9,64.0,POINT (127.149349 37.572814),300.33453,347.1558,206.14615,9.408329379957742,13.672642308473588,10.650359027665136
37.577434,127.149432,13.3,6.0,65.0,POINT (127.149432 37.577434),300.33453,347.1558,206.14615,9.513213179442115,13.672642308473588,10.723777687304198
37.582053,127.149515,13.2,6.0,65.0,POINT (127.149515 37.582053),300.33453,347.1558,206.14615,9.42163927507725,13.572642308473586,10.629675954248793
37.586673,127.149599,13.2,5.9,65.0,POINT (127.149599 37.586673),295.34808,344.73465,207.27693,9.42163927507725,13.571340632438659,10.629415619041808
37.591293,127.149682,13.2,5.9,65.0,POINT (127.149682 37.591293),295.34808,344.73465,207.27693,9.42163927507725,13.571340632438659,10.629415619041808
37.595912,127.149765,13.2,5.9,65.0,POINT (127.149765 37.595912),295.34808,344.73465,207.27693,9.42163927507725,13.571340632438659,10.629415619041808
37.600532,127.149849,13.2,6.0,65.0,POINT (127.149849 37.600532),295.34808,344.73465,207.27693,9.42163927507725,13.571340632438659,10.629415619041808
37.605152,127.149932,13.1,6.0,65.0,POINT (127.149932 37.605152),295.34808,344.73465,207.27693,9.330065328903519,13.47134063243866,10.535313856720196
37.609772,127.150016,13.1,6.0,66.0,POINT (127.150016 37.609772),295.34808,344.73465,207.27693,9.434345347479319,13.47134063243866,10.608309869723255
37.632873,127.150433,13.0,6.2,67.0,POINT (127.150433 37.632873),291.4635,341.2673,210.97884,9.446471601802383,13.369468420743942,10.586423805410458
37.637493,127.150516,13.0,6.2,67.0,POINT (127.150516 37.637493),291.4635,341.2673,210.97884,9.446471601802383,13.369468420743942,10.586423805410458
37.642113,127.1506,13.0,6.2,67.0,POINT (127.1506 37.642113),291.04422,341.21927,210.74422,9.446471601802383,13.36944243311882,10.586418607885433
37.572747,127.155153,13.3,6.0,64.0,POINT (127.155153 37.572747),300.33453,347.1558,206.14615,9.408329379957742,13.672642308473588,10.650359027665136
37.577367,127.155236,13.2,6.0,65.0,POINT (127.155236 37.577367),300.33453,347.1558,206.14615,9.42163927507725,13.572642308473586,10.629675954248793
37.581987,127.15532,13.2,6.0,65.0,POINT (127.15532 37.581987),300.33453,347.1558,206.14615,9.42163927507725,13.572642308473586,10.629675954248793
37.586606,127.155404,13.2,5.9,65.0,POINT (127.155404 37.586606),295.34808,344.73465,207.27693,9.42163927507725,13.571340632438659,10.629415619041808
37.591226,127.155488,13.2,6.0,65.0,POINT (127.155488 37.591226),295.34808,344.73465,207.27693,9.42163927507725,13.571340632438659,10.629415619041808
37.595846,127.155571,13.1,6.0,65.0,POINT (127.155571 37.595846),295.34808,344.73465,207.27693,9.330065328903519,13.47134063243866,10.535313856720196
37.5773,127.161041,13.2,6.0,65.0,POINT (127.161041 37.5773),300.33453,347.1558,206.14615,9.42163927507725,13.572642308473586,10.629675954248793
37.58192,127.161125,13.2,6.0,65.0,POINT (127.161125 37.58192),290.3135,338.9057,213.08463,9.42163927507725,13.568187814950942,10.628785055544263
37.58654,127.161209,13.1,6.0,65.0,POINT (127.161209 37.58654),295.34808,344.73465,207.27693,9.330065328903519,13.47134063243866,10.535313856720196
37.591159,127.161293,13.1,6.0,65.0,POINT (127.161293 37.591159),295.34808,344.73465,207.27693,9.330065328903519,13.47134063243866,10.535313856720196
37.595779,127.161378,13.1,6.0,65.0,POINT (127.161378 37.595779),295.34808,344.73465,207.27693,9.330065328903519,13.47134063243866,10.535313856720196
37.577233,127.166845,13.2,6.0,65.0,POINT (127.166845 37.577233),290.3135,338.9057,213.08463,9.42163927507725,13.568187814950942,10.628785055544263
37.581853,127.16693,13.1,6.0,65.0,POINT (127.16693 37.581853),290.3135,338.9057,213.08463,9.330065328903519,13.468187814950943,10.53468329322265
37.591092,127.167099,13.1,6.0,65.0,POINT (127.167099 37.591092),298.2673,346.99615,206.00192,9.330065328903519,13.472556626796722,10.535557055591807
37.595712,127.167184,13.1,6.0,65.0,POINT (127.167184 37.595712),298.2673,346.99615,206.00192,9.330065328903519,13.472556626796722,10.535557055591807
37.581785,127.172735,13.1,6.0,65.0,POINT (127.172735 37.581785),290.3135,338.9057,213.08463,9.330065328903519,13.468187814950943,10.53468329322265
